ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 410.0, 113.0, None, None,2018-11-06 06:00:00, -1.5, None, None,45
None, 411.0, 113.0, None, None,2018-11-06 07:00:00, -1.4, None, None,45
None, 415.0, 115.0, None, None,2018-11-06 08:00:00, -1.4, None, None,45
None, 415.0, 115.0, None, None,2018-11-06 09:00:00, -1.4, None, None,45
None, 416.0, 116.0, None, None,2018-11-06 10:00:00, -1.3, None, None,45
None, 416.0, 116.0, None, None,2018-11-06 11:00:00, -1.3, None, None,45
None, 417.0, 118.0, None, None,2018-11-06 12:00:00, -1.3, None, None,45
None, 417.0, 119.0, None, None,2018-11-06 13:00:00, -1.3, None, None,45
None, 416.0, 119.0, None, None,2018-11-06 14:00:00, -1.3, None, None,45
None, 416.0, 119.0, None, None,2018-11-06 15:00:00, -1.4, None, None,45
None, 416.0, 119.0, 356.0, None,2018-11-06 16:00:00, -1.2, None, None,45
None, 417.0, 119.0, None, None,2018-11-06 17:00:00, -0.9, None, None,45
None, 417.0, 119.0, None, None,2018-11-06 18:00:00, -0.6, None, None,45
None, 417.0, 119.0, None, None,2018-11-06 19:00:00, -0.1, None, None,45
None, 418.0, 120.0, None, None,2018-11-06 20:00:00, -0.4, None, None,45
None, 420.0, 123.0, None, None,2018-11-06 21:00:00, -0.8, None, None,45
None, 420.0, 123.0, None, None,2018-11-06 22:00:00, -0.1, None, None,45
None, 421.0, 124.0, None, None,2018-11-06 23:00:00, -0.6, None, None,45
None, 420.0, 124.0, None, None,2018-11-07 00:00:00, -1.0, None, None,45
None, 421.0, 124.0, None, None,2018-11-07 01:00:00, -1.2, None, None,45
None, 421.0, 124.0, None, None,2018-11-07 02:00:00, -1.4, None, None,45
None, 422.0, 124.0, None, None,2018-11-07 03:00:00, -1.7, None, None,45
None, 422.0, 124.0, None, None,2018-11-07 04:00:00, -1.8, None, None,45
None, 423.0, 124.0, None, None,2018-11-07 05:00:00, -1.9, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 06:00:00, -2.1, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 07:00:00, -2.5, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 08:00:00, -2.6, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 09:00:00, -2.6, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 10:00:00, -2.7, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 11:00:00, -3.0, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 12:00:00, -3.4, None, None,45
None, 425.0, 125.0, None, None,2018-11-07 13:00:00, -4.0, None, None,45
None, 425.0, 125.0, None, None,2018-11-07 14:00:00, -4.4, None, None,45
None, 425.0, 125.0, None, None,2018-11-07 15:00:00, -4.7, None, None,45
None, 425.0, 125.0, 356.0, None,2018-11-07 16:00:00, -4.9, None, None,45
None, 425.0, 125.0, None, None,2018-11-07 17:00:00, -4.9, None, None,45
None, 425.0, 125.0, None, None,2018-11-07 18:00:00, -5.1, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 19:00:00, -4.7, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 20:00:00, -5.3, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 21:00:00, -5.5, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 22:00:00, -6.0, None, None,45
None, 424.0, 125.0, None, None,2018-11-07 23:00:00, -6.3, None, None,45
None, 425.0, 124.0, None, None,2018-11-08 00:00:00, -6.7, None, None,45
None, 425.0, 124.0, None, None,2018-11-08 01:00:00, -7.0, None, None,45
None, 425.0, 124.0, None, None,2018-11-08 02:00:00, -7.1, None, None,45
None, 424.0, 124.0, None, None,2018-11-08 03:00:00, -7.3, None, None,45
None, 425.0, 124.0, None, None,2018-11-08 04:00:00, -7.5, None, None,45
None, 425.0, 124.0, None, None,2018-11-08 05:00:00, -8.0, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 06:00:00, -8.2, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 07:00:00, -8.2, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 08:00:00, -8.4, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 09:00:00, -8.5, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 10:00:00, -8.8, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 11:00:00, -9.5, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 12:00:00, -10.7, None, None,45
None, 425.0, 122.0, None, None,2018-11-08 13:00:00, -11.4, None, None,45
None, 425.0, 122.0, None, None,2018-11-08 14:00:00, -12.6, None, None,45
None, 425.0, 122.0, None, None,2018-11-08 15:00:00, -11.8, None, None,45
None, 425.0, 121.0, 371.0, None,2018-11-08 16:00:00, -11.2, None, None,45
None, 425.0, 121.0, None, None,2018-11-08 17:00:00, -9.5, None, None,45
None, 425.0, 121.0, None, None,2018-11-08 18:00:00, -7.8, None, None,45
None, 425.0, 121.0, None, None,2018-11-08 19:00:00, -4.7, None, None,45
None, 425.0, 122.0, None, None,2018-11-08 20:00:00, -2.8, None, None,45
None, 425.0, 123.0, None, None,2018-11-08 21:00:00, -1.5, None, None,45
None, 424.0, 124.0, None, None,2018-11-08 22:00:00, -1.6, None, None,45
None, 425.0, 124.0, None, None,2018-11-08 23:00:00, -4.0, None, None,45
None, 425.0, 124.0, None, None,2018-11-09 00:00:00, -6.0, None, None,45
None, 425.0, 124.0, None, None,2018-11-09 01:00:00, -6.1, None, None,45
None, 425.0, 124.0, None, None,2018-11-09 02:00:00, -5.7, None, None,45
None, 425.0, 124.0, None, None,2018-11-09 03:00:00, -5.7, None, None,45
None, 425.0, 124.0, None, None,2018-11-09 04:00:00, -6.4, None, None,45
None, 425.0, 124.0, None, None,2018-11-09 05:00:00, -7.2, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 06:00:00, -7.3, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 07:00:00, -7.2, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 08:00:00, -7.3, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 09:00:00, -6.9, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 10:00:00, -7.2, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 11:00:00, -6.6, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 12:00:00, -6.2, None, None,45
None, 425.0, 123.0, None, None,2018-11-09 13:00:00, -6.1, None, None,45
None, 427.0, 123.0, None, None,2018-11-09 14:00:00, -6.4, None, None,45
None, 429.0, 123.0, None, None,2018-11-09 15:00:00, -6.5, None, None,45
None, 430.0, 126.0, 363.0, None,2018-11-09 16:00:00, -6.4, None, None,45
None, 432.0, 127.0, None, None,2018-11-09 17:00:00, -6.3, None, None,45
None, 433.0, 127.0, None, None,2018-11-09 18:00:00, -6.1, None, None,45
None, 434.0, 128.0, None, None,2018-11-09 19:00:00, -5.4, None, None,45
None, 434.0, 129.0, None, None,2018-11-09 20:00:00, -5.0, None, None,45
None, 437.0, 132.0, None, None,2018-11-09 21:00:00, -4.6, None, None,45
None, 437.0, 134.0, None, None,2018-11-09 22:00:00, -4.5, None, None,45
None, 438.0, 134.0, None, None,2018-11-09 23:00:00, -5.0, None, None,45
None, 437.0, 134.0, None, None,2018-11-10 00:00:00, -4.5, None, None,45
None, 438.0, 134.0, None, None,2018-11-10 01:00:00, -4.0, None, None,45
None, 438.0, 134.0, None, None,2018-11-10 03:00:00, -3.8, None, None,45
None, 438.0, 134.0, None, None,2018-11-10 04:00:00, -4.0, None, None,45
None, 438.0, 135.0, None, None,2018-11-10 05:00:00, -4.0, None, None,45
None, 439.0, 135.0, None, None,2018-11-10 06:00:00, -4.0, None, None,45
None, 438.0, 135.0, None, None,2018-11-10 07:00:00, -3.9, None, None,45
None, 438.0, 135.0, None, None,2018-11-10 08:00:00, -3.7, None, None,45
None, 439.0, 135.0, None, None,2018-11-10 09:00:00, -3.5, None, None,45
None, 439.0, 135.0, None, None,2018-11-10 10:00:00, -3.6, None, None,45
None, 439.0, 135.0, None, None,2018-11-10 11:00:00, -3.6, None, None,45
None, 440.0, 136.0, None, None,2018-11-10 12:00:00, -3.6, None, None,45
None, 440.0, 137.0, None, None,2018-11-10 13:00:00, -3.6, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 14:00:00, -3.7, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 15:00:00, -3.7, None, None,45
None, 441.0, 138.0, 360.0, None,2018-11-10 16:00:00, -3.7, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 17:00:00, -3.4, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 18:00:00, -3.0, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 19:00:00, -3.2, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 20:00:00, -3.3, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 21:00:00, -3.0, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 22:00:00, -3.1, None, None,45
None, 441.0, 138.0, None, None,2018-11-10 23:00:00, -3.3, None, None,45
None, 441.0, 138.0, None, None,2018-11-11 00:00:00, -3.8, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 01:00:00, -4.0, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 02:00:00, -4.2, None, None,45
None, 441.0, 138.0, None, None,2018-11-11 03:00:00, -4.5, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 04:00:00, -4.6, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 05:00:00, -4.6, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 06:00:00, -4.7, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 07:00:00, -4.8, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 08:00:00, -5.0, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 09:00:00, -5.6, None, None,45
None, 442.0, 138.0, None, None,2018-11-11 10:00:00, -6.2, None, None,45
None, 442.0, 137.0, None, None,2018-11-11 11:00:00, -7.1, None, None,45
None, 441.0, 137.0, None, None,2018-11-11 12:00:00, -8.4, None, None,45
None, 441.0, 137.0, None, None,2018-11-11 13:00:00, -7.7, None, None,45
None, 441.0, 137.0, None, None,2018-11-11 14:00:00, -6.7, None, None,45
None, 442.0, 137.0, None, None,2018-11-11 15:00:00, -7.4, None, None,45
None, 441.0, 136.0, 363.0, None,2018-11-11 16:00:00, -8.2, None, None,45
None, 441.0, 136.0, None, None,2018-11-11 17:00:00, -6.6, None, None,45
None, 441.0, 136.0, None, None,2018-11-11 18:00:00, -4.8, None, None,45
None, 441.0, 136.0, None, None,2018-11-11 19:00:00, -2.0, None, None,45
None, 440.0, 137.0, None, None,2018-11-11 20:00:00, -2.1, None, None,45
None, 440.0, 137.0, None, None,2018-11-11 21:00:00, -1.8, None, None,45
None, 441.0, 138.0, None, None,2018-11-11 22:00:00, -2.8, None, None,45
None, 441.0, 138.0, None, None,2018-11-11 23:00:00, -4.5, None, None,45
