TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
4.324,0.6,79.4,3.53,1.3,922.05, None,3.71,2021-01-02 04:00:00,154.4,1.1,1
4.037,0.6,79.1,3.53,1.3,921.65, None,3.71,2021-01-02 05:00:00,150.2,0.7,1
3.932,0.6,79.5,3.53,0.93,920.85, None,2.97,2021-01-02 06:00:00,150.2,0.7,1
4.48,0.6,78.2,2.94,0.93,919.85, None,3.34,2021-01-02 07:00:00,146.0,1.0,1
4.662,0.6,74.8,2.94,1.11,919.05, None,3.15,2021-01-02 08:00:00,150.2,0.6,1
4.844,13.1,73.5,2.94,1.3,918.75, None,3.71,2021-01-02 09:00:00,148.8,0.5,1
5.128,29.4,72.4,2.94,1.48,918.05, None,4.27,2021-01-02 10:00:00,150.2,0.6,1
5.975,48.1,69.2,2.94,1.48,917.15, None,5.01,2021-01-02 11:00:00,155.8,0.8,1
6.661,25.6,66.1,2.94,1.48,916.85, None,4.64,2021-01-02 12:00:00,154.4,0.8,1
7.519,48.1,62.4,2.94,1.48,915.85, None,3.9,2021-01-02 13:00:00,155.8,0.8,1
7.217,29.4,60.9,3.53,1.11,915.85, None,3.53,2021-01-02 14:00:00,157.2,0.2,1
5.668,4.4,63.2,100.0,0.56,916.45, None,2.23,2021-01-02 15:00:00,178.3,-0.8,1
2.45,1.9,88.6,100.0,0.37,917.15, None,2.41,2021-01-02 16:00:00,183.9,0.8,1
0.55,0.6,93.4,100.0,0.0,917.45, None,0.74,2021-01-02 17:00:00,207.8,-0.4,1
2.983,0.6,93.1,100.0,0.19,917.75, None,1.67,2021-01-02 18:00:00,193.7,2.0,1
2.101,0.6,89.5,100.0,0.37,917.95, None,2.04,2021-01-02 19:00:00,167.1,0.6,1
2.423,0.6,85.9,100.0,0.37,918.45, None,1.86,2021-01-02 20:00:00,165.7,0.3,1
1.453,0.6,84.8,5.29,0.19,919.25, None,2.23,2021-01-02 21:00:00,175.5,-0.8,1
-0.088,0.6,88.1,83.53,0.0,920.15, None,1.67,2021-01-02 22:00:00,183.9,-1.8,1
-0.171,0.6,92.5,65.88,0.0,920.95, None,0.74,2021-01-02 23:00:00,202.2,-1.2,1
-1.556,0.6,92.6,47.65,0.0,921.95, None,0.37,2021-01-03 00:00:00,202.2,-2.6,1
1.453,0.6,83.0,2.94,0.19,922.55, None,2.04,2021-01-03 01:00:00,175.5,-1.1,1
1.805,0.6,76.1,2.94,0.19,923.55, None,1.67,2021-01-03 02:00:00,164.3,-2.0,1
1.235,0.6,72.4,2.35,0.37,924.45, None,2.23,2021-01-03 03:00:00,162.9,-3.2,1
1.913,0.6,68.9,2.35,0.56,925.15, None,2.41,2021-01-03 04:00:00,164.3,-3.2,1
1.534,0.6,65.9,2.35,0.74,925.65, None,2.23,2021-01-03 05:00:00,150.2,-4.1,1
1.615,0.6,64.3,2.35,0.74,926.25, None,2.41,2021-01-03 06:00:00,153.0,-4.4,1
1.48,0.6,63.7,2.35,0.93,927.15, None,2.78,2021-01-03 07:00:00,158.6,-4.6,1
1.371,0.6,63.7,2.35,1.11,927.55, None,3.34,2021-01-03 08:00:00,158.6,-4.7,1
1.778,10.6,63.3,1.76,1.11,928.65, None,3.34,2021-01-03 09:00:00,157.2,-4.4,1
1.913,24.4,61.2,1.76,1.11,929.65, None,3.53,2021-01-03 10:00:00,160.0,-4.8,1
2.289,49.4,59.7,2.35,1.11,930.45, None,2.97,2021-01-03 11:00:00,157.2,-4.7,1
2.477,51.9,58.7,1.76,1.11,931.15, None,2.97,2021-01-03 12:00:00,161.5,-4.8,1
2.77,70.6,58.8,1.76,1.11,932.05, None,3.71,2021-01-03 13:00:00,161.5,-4.5,1
2.85,43.1,58.1,1.76,0.93,932.95, None,2.97,2021-01-03 14:00:00,155.8,-4.6,1
2.61,11.9,58.8,1.76,0.93,933.55, None,2.97,2021-01-03 15:00:00,155.8,-4.6,1
2.182,0.6,59.4,1.76,0.74,934.35, None,2.23,2021-01-03 16:00:00,161.5,-4.9,1
1.534,0.6,60.6,1.76,0.74,935.45, None,2.41,2021-01-03 17:00:00,157.2,-5.3,1
1.235,0.6,62.2,1.76,0.74,936.15, None,2.41,2021-01-03 18:00:00,158.6,-5.2,1
0.88,0.6,64.1,1.76,0.74,936.45, None,2.04,2021-01-03 19:00:00,151.6,-5.1,1
-1.441,0.6,69.1,1.76,0.56,936.95, None,2.04,2021-01-03 20:00:00,151.6,-6.4,1
-3.508,0.6,77.5,1.76,0.0,937.05, None,0.93,2021-01-03 21:00:00,110.9,-6.9,1
-3.568,0.6,81.6,2.35,0.0,936.65, None,0.37,2021-01-03 22:00:00,110.9,-6.3,1
-4.348,0.6,83.5,1.18,0.0,936.65, None,0.74,2021-01-03 23:00:00,110.9,-6.7,1
-4.287,0.6,85.5,1.18,0.0,936.65, None,0.93,2021-01-04 00:00:00,161.5,-6.4,1
-4.804,0.6,86.9,4.12,0.0,936.25, None,0.19,2021-01-04 01:00:00,181.1,-6.7,1
-5.326,0.6,88.9,21.18,0.0,935.75, None,0.56,2021-01-04 02:00:00,181.1,-6.9,1
-5.326,0.6,90.4,12.35,0.0,934.65, None,0.37,2021-01-04 03:00:00,181.1,-6.7,1
-4.957,0.6,90.9,5.29,0.0,933.35, None,0.19,2021-01-04 04:00:00,181.1,-6.2,1
-5.202,0.6,91.1,4.12,0.0,932.05, None,0.37,2021-01-04 05:00:00,181.1,-6.4,1
-4.408,0.6,91.4,4.71,0.0,930.85, None,0.37,2021-01-04 06:00:00,181.1,-5.6,1
-4.197,0.6,90.7,3.53,0.0,929.75, None,0.0,2021-01-04 07:00:00,181.1,-5.5,1
-3.419,0.6,91.2,9.41,0.0,928.95, None,0.74,2021-01-04 08:00:00,130.6,-4.7,1
-2.83,0.6,92.9,11.18,0.0,928.05, None,0.74,2021-01-04 09:00:00,315.9,-3.8,1
-2.276,3.1,93.6,12.94,0.0,927.55, None,0.37,2021-01-04 10:00:00,320.1,-3.2,1
-1.929,4.4,94.0,14.71,0.0,926.95, None,0.37,2021-01-04 11:00:00,320.1,-2.8,1
-1.47,5.6,94.2,18.82,0.0,926.65, None,1.3,2021-01-04 12:00:00,311.7,-2.3,1
-1.071,10.6,94.4,31.18,0.0,926.35, None,0.74,2021-01-04 13:00:00,307.5,-1.9,1
-0.395,13.1,94.6,100.0,0.0,926.55, None,0.56,2021-01-04 14:00:00,313.1,-1.2,1
-0.06,5.6,94.6,100.0,0.0,927.55, None,0.37,2021-01-04 15:00:00,314.5,-0.8,1
-0.395,0.6,94.7,100.0,0.0,928.55, None,0.0,2021-01-04 16:00:00,314.5,-1.1,1
-0.93,0.6,95.1,100.0,0.0,929.65, None,0.0,2021-01-04 17:00:00,314.5,-1.6,1
-1.356,0.6,95.3,95.88,0.0,930.45, None,0.19,2021-01-04 18:00:00,303.2,-2.0,1
-1.929,0.6,95.4,90.0,0.0,931.45, None,0.0,2021-01-04 19:00:00,293.4,-2.6,1
-3.035,0.6,95.3,78.24,0.0,932.25, None,0.0,2021-01-04 20:00:00,293.4,-3.7,1
-3.508,0.6,95.5,73.53,0.0,933.15, None,0.0,2021-01-04 21:00:00,293.4,-4.1,1
-3.035,0.6,95.5,75.88,0.0,933.85, None,0.0,2021-01-04 22:00:00,293.4,-3.7,1
-0.902,0.6,95.9,94.12,0.0,934.65, None,0.93,2021-01-04 23:00:00,175.5,-1.5,1
-0.676,0.6,95.7,93.53,0.19,935.55, None,1.3,2021-01-05 00:00:00,143.2,-1.3,1
-1.27,0.6,95.1,85.29,0.0,936.35, None,1.67,2021-01-05 01:00:00,103.9,-2.0,1
-1.699,0.6,94.9,77.65,0.19,937.25, None,1.48,2021-01-05 02:00:00,115.1,-2.4,1
-1.929,0.6,94.7,78.82,0.19,937.55, None,1.11,2021-01-05 03:00:00,84.2,-2.7,1
-2.102,0.6,94.4,73.53,0.0,937.75, None,1.11,2021-01-05 04:00:00,108.1,-2.9,1
-1.871,0.6,93.4,71.76,0.19,937.75, None,1.11,2021-01-05 05:00:00,96.9,-2.8,1
-1.128,0.6,91.1,74.71,0.56,937.45, None,1.86,2021-01-05 06:00:00,132.0,-2.4,1
-2.102,0.6,91.1,69.41,0.37,936.65, None,1.67,2021-01-05 07:00:00,127.8,-3.4,1
-1.986,0.6,91.1,69.41,0.37,936.25, None,2.04,2021-01-05 08:00:00,129.2,-3.2,1
-1.814,1.9,91.2,71.18,0.37,935.85, None,2.23,2021-01-05 09:00:00,113.7,-3.1,1
-1.071,4.4,89.5,75.29,0.56,935.35, None,3.34,2021-01-05 10:00:00,126.4,-2.6,1
-0.845,6.9,88.9,80.0,0.37,935.35, None,1.86,2021-01-05 11:00:00,119.3,-2.4,1
-0.76,4.4,91.0,90.59,0.56,934.85, None,2.6,2021-01-05 12:00:00,122.1,-2.0,1
0.024,4.4,92.5,100.0,0.37,933.75, None,1.67,2021-01-05 13:00:00,108.1,-1.0,1
0.989,4.4,87.9,100.0,0.56,932.65, None,2.78,2021-01-05 14:00:00,126.4,-0.8,1
1.751,8.1,84.3,100.0,0.93,931.15, None,3.34,2021-01-05 15:00:00,136.2,-0.6,1
2.101,0.6,81.2,100.0,1.11,929.95, None,4.64,2021-01-05 16:00:00,132.0,-0.8,1
2.664,0.6,78.5,100.0,1.11,929.15, None,2.97,2021-01-05 17:00:00,129.2,-0.7,1
3.354,0.6,75.5,44.12,1.67,928.05, None,4.64,2021-01-05 18:00:00,137.6,-0.6,1
3.433,0.6,72.9,11.76,1.86,926.85, None,5.75,2021-01-05 19:00:00,140.4,-1.0,1
3.985,0.6,70.9,15.88,2.23,926.65, None,6.31,2021-01-05 20:00:00,146.0,-0.8,1
4.037,0.6,69.4,2.94,2.04,926.25, None,5.75,2021-01-05 21:00:00,143.2,-1.1,1
4.063,0.6,69.3,2.94,1.86,926.25, None,4.64,2021-01-05 22:00:00,147.4,-1.0,1
3.854,0.6,70.4,2.94,1.48,927.05, None,4.27,2021-01-05 23:00:00,146.0,-1.0,1
3.722,0.6,71.3,2.94,1.67,927.65, None,5.2,2021-01-06 00:00:00,148.8,-1.0,1
3.459,0.6,72.7,2.94,1.3,928.35, None,4.82,2021-01-06 01:00:00,151.6,-1.0,1
3.564,0.6,73.7,2.94,1.67,928.05, None,4.64,2021-01-06 02:00:00,150.2,-0.7,1
3.406,0.6,74.6,2.94,1.86,928.55, None,6.49,2021-01-06 03:00:00,151.6,-0.7,1
3.089,0.6,76.0,2.94,1.48,929.45, None,5.2,2021-01-06 04:00:00,150.2,-0.7,1
3.301,0.6,76.2,2.94,1.48,930.25, None,4.27,2021-01-06 05:00:00,151.6,-0.5,1
2.77,0.6,76.9,2.94,1.3,931.35, None,3.34,2021-01-06 06:00:00,151.6,-0.9,1
2.477,0.6,78.5,2.94,0.74,933.35, None,2.78,2021-01-06 07:00:00,161.5,-0.9,1
2.343,0.6,78.1,2.94,0.93,934.65, None,2.41,2021-01-06 08:00:00,153.0,-1.1,1
2.236,5.6,76.9,2.35,0.74,936.35, None,2.6,2021-01-06 09:00:00,161.5,-1.4,1
3.354,20.6,75.0,2.35,0.74,937.75, None,2.6,2021-01-06 10:00:00,150.2,-0.7,1
4.324,25.6,70.0,2.35,0.74,938.95, None,2.6,2021-01-06 11:00:00,148.8,-0.7,1
5.128,28.1,65.2,2.35,0.56,939.55, None,2.41,2021-01-06 12:00:00,144.6,-0.9,1
5.385,28.1,60.8,2.35,0.74,939.95, None,2.23,2021-01-06 13:00:00,150.2,-1.6,1
5.154,20.6,58.8,2.35,0.74,940.25, None,2.04,2021-01-06 14:00:00,158.6,-2.2,1
3.248,15.6,61.3,2.35,0.37,940.45, None,1.67,2021-01-06 15:00:00,157.2,-3.5,1
3.354,1.9,61.5,1.76,0.37,940.85, None,1.67,2021-01-06 16:00:00,158.6,-3.3,1
-1.242,0.6,69.0,1.76,0.0,941.75, None,1.11,2021-01-06 17:00:00,134.8,-6.2,1
-3.33,0.6,80.8,2.35,0.0,942.45, None,0.19,2021-01-06 18:00:00,134.8,-6.2,1
-3.657,0.6,85.4,4.71,0.0,943.15, None,0.0,2021-01-06 19:00:00,134.8,-5.8,1
-3.986,0.6,88.3,8.82,0.0,943.85, None,0.0,2021-01-06 20:00:00,134.8,-5.6,1
-4.167,0.6,89.4,34.71,0.0,944.45, None,0.0,2021-01-06 21:00:00,134.8,-5.7,1
-4.712,0.6,90.4,9.41,0.0,945.05, None,0.37,2021-01-06 22:00:00,134.8,-6.1,1
-4.257,0.6,91.3,17.06,0.0,945.65, None,0.37,2021-01-06 23:00:00,134.8,-5.5,1
-4.227,0.6,91.0,18.24,0.0,946.25, None,0.0,2021-01-07 00:00:00,134.8,-5.5,1
-4.287,0.6,91.2,21.18,0.0,947.25, None,0.56,2021-01-07 01:00:00,134.8,-5.5,1
-5.449,0.6,92.0,25.88,0.0,947.95, None,0.56,2021-01-07 02:00:00,134.8,-6.6,1
-5.885,0.6,93.2,32.35,0.0,948.35, None,0.37,2021-01-07 03:00:00,134.8,-6.8,1
-6.515,0.6,93.6,38.24,0.0,948.55, None,0.37,2021-01-07 04:00:00,134.8,-7.4,1
-7.122,0.6,93.6,42.35,0.0,949.05, None,0.56,2021-01-07 05:00:00,134.8,-8.0,1
-7.219,0.6,93.7,48.24,0.0,949.85, None,0.93,2021-01-07 06:00:00,134.8,-8.1,1
-7.706,0.6,93.5,51.76,0.0,950.05, None,0.0,2021-01-07 07:00:00,134.8,-8.6,1
-7.543,0.6,93.3,55.29,0.0,950.25, None,0.56,2021-01-07 08:00:00,134.8,-8.5,1
-7.187,18.1,93.1,61.18,0.0,950.65, None,0.56,2021-01-07 09:00:00,134.8,-8.1,1
-4.167,41.9,93.5,87.06,0.0,950.75, None,0.93,2021-01-07 10:00:00,134.8,-5.1,1
-1.584,59.4,92.1,100.0,0.19,950.85, None,2.23,2021-01-07 11:00:00,129.2,-2.7,1
0.852,29.4,84.1,99.41,0.56,950.85, None,2.6,2021-01-07 12:00:00,137.6,-1.5,1
1.534,28.1,78.2,2.94,0.93,950.85, None,3.9,2021-01-07 13:00:00,130.6,-1.8,1
1.697,23.1,75.6,2.35,0.93,950.85, None,3.15,2021-01-07 14:00:00,120.7,-2.1,1
1.017,16.9,75.7,2.35,0.74,950.95, None,2.6,2021-01-07 15:00:00,132.0,-2.8,1
-0.171,1.9,78.1,2.35,0.37,950.85, None,1.67,2021-01-07 16:00:00,115.1,-3.5,1
-2.976,0.6,83.4,2.94,0.0,950.75, None,0.93,2021-01-07 17:00:00,60.4,-5.4,1
-3.657,0.6,87.2,4.71,0.0,950.85, None,0.19,2021-01-07 18:00:00,60.4,-5.5,1
-4.773,0.6,89.5,5.88,0.0,950.95, None,0.19,2021-01-07 19:00:00,60.4,-6.2,1
-5.916,0.6,91.5,10.59,0.0,950.75, None,0.0,2021-01-07 20:00:00,60.4,-7.1,1
-7.219,0.6,92.8,17.06,0.0,950.25, None,0.56,2021-01-07 21:00:00,60.4,-8.2,1
-7.608,0.6,93.2,24.71,0.0,949.65, None,0.0,2021-01-07 22:00:00,68.8,-8.5,1
-8.297,0.6,93.3,31.18,0.0,949.05, None,0.0,2021-01-07 23:00:00,68.8,-9.2,1
