wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
98.0, None, None,0.0, None,6.9, None,25.0, None, None, None,32.0,2017-06-12 15:00:00,24
67.0, None, None,0.0, None,0.4, None,23.9, None, None, None,35.0,2017-06-12 16:00:00,24
210.0, None, None,0.0, None,11.5, None,25.6, None, None, None,32.0,2017-06-12 17:00:00,24
140.0, None, None,0.0, None,4.1, None,22.1, None, None, None,39.0,2017-06-12 18:00:00,24
117.0, None, None,0.0, None,6.1, None,21.5, None, None, None,38.0,2017-06-12 19:00:00,24
345.0, None, None,0.0, None,8.9, None,18.6, None, None, None,42.0,2017-06-12 20:00:00,24
248.0, None, None,0.0, None,7.8, None,17.0, None, None, None,41.0,2017-06-12 21:00:00,24
305.0, None, None,0.0, None,8.1, None,15.5, None, None, None,42.0,2017-06-12 22:00:00,24
217.0, None, None,0.0, None,4.1, None,14.2, None, None, None,47.0,2017-06-12 23:00:00,24
261.0, None, None,0.0, None,1.7, None,12.7, None, None, None,55.0,2017-06-13 00:00:00,24
358.0, None, None,0.0, None,2.3, None,12.1, None, None, None,57.0,2017-06-13 01:00:00,24
296.0, None, None,0.0, None,2.4, None,12.6, None, None, None,56.0,2017-06-13 02:00:00,24
284.0, None, None,0.0, None,5.8, None,11.9, None, None, None,59.0,2017-06-13 03:00:00,24
332.0, None, None,0.0, None,3.6, None,12.1, None, None, None,58.0,2017-06-13 04:00:00,24
290.0, None, None,0.0, None,0.6, None,11.8, None, None, None,61.0,2017-06-13 05:00:00,24
217.0, None, None,0.0, None,3.6, None,13.7, None, None, None,55.0,2017-06-13 06:00:00,24
210.0, None, None,0.0, None,5.8, None,14.4, None, None, None,56.0,2017-06-13 07:00:00,24
215.0, None, None,0.0, None,10.7, None,16.6, None, None, None,46.0,2017-06-13 08:00:00,24
206.0, None, None,0.0, None,10.0, None,19.6, None, None, None,40.0,2017-06-13 09:00:00,24
168.0, None, None,0.0, None,10.8, None,19.1, None, None, None,41.0,2017-06-13 10:00:00,24
169.0, None, None,0.0, None,8.4, None,20.5, None, None, None,36.0,2017-06-13 11:00:00,24
142.0, None, None,0.0, None,6.4, None,21.8, None, None, None,34.0,2017-06-13 12:00:00,24
205.0, None, None,0.0, None,13.3, None,23.8, None, None, None,30.0,2017-06-13 13:00:00,24
225.0, None, None,0.0, None,15.8, None,21.7, None, None, None,34.0,2017-06-13 14:00:00,24
215.0, None, None,0.0, None,18.7, None,23.8, None, None, None,30.0,2017-06-13 15:00:00,24
214.0, None, None,0.0, None,19.4, None,23.2, None, None, None,29.0,2017-06-13 16:00:00,24
215.0, None, None,0.0, None,19.9, None,20.9, None, None, None,32.0,2017-06-13 17:00:00,24
215.0, None, None,0.0, None,16.4, None,17.8, None, None, None,37.0,2017-06-13 18:00:00,24
193.0, None, None,0.0, None,10.9, None,16.3, None, None, None,41.0,2017-06-13 19:00:00,24
239.0, None, None,0.0, None,3.3, None,14.8, None, None, None,43.0,2017-06-13 20:00:00,24
220.0, None, None,0.0, None,4.6, None,13.0, None, None, None,48.0,2017-06-13 21:00:00,24
172.0, None, None,0.0, None,5.2, None,11.9, None, None, None,47.0,2017-06-13 22:00:00,24
227.0, None, None,0.0, None,7.4, None,11.4, None, None, None,49.0,2017-06-13 23:00:00,24
227.0, None, None,0.0, None,6.0, None,11.1, None, None, None,50.0,2017-06-14 00:00:00,24
221.0, None, None,0.0, None,12.0, None,10.6, None, None, None,50.0,2017-06-14 01:00:00,24
205.0, None, None,0.0, None,6.6, None,10.0, None, None, None,50.0,2017-06-14 02:00:00,24
249.0, None, None,0.0, None,4.7, None,8.8, None, None, None,54.0,2017-06-14 03:00:00,24
269.0, None, None,0.0, None,2.3, None,8.6, None, None, None,53.0,2017-06-14 04:00:00,24
203.0, None, None,0.0, None,9.7, None,10.5, None, None, None,47.0,2017-06-14 05:00:00,24
214.0, None, None,0.0, None,12.1, None,12.1, None, None, None,43.0,2017-06-14 06:00:00,24
215.0, None, None,0.0, None,14.0, None,12.8, None, None, None,42.0,2017-06-14 07:00:00,24
193.0, None, None,0.0, None,13.8, None,15.0, None, None, None,37.0,2017-06-14 08:00:00,24
215.0, None, None,0.0, None,17.6, None,16.0, None, None, None,33.0,2017-06-14 09:00:00,24
209.0, None, None,0.0, None,14.9, None,18.4, None, None, None,28.0,2017-06-14 10:00:00,24
187.0, None, None,0.0, None,16.1, None,18.5, None, None, None,29.0,2017-06-14 11:00:00,24
196.0, None, None,0.0, None,10.1, None,18.1, None, None, None,28.0,2017-06-14 12:00:00,24
209.0, None, None,0.0, None,12.4, None,20.6, None, None, None,26.0,2017-06-14 13:00:00,24
204.0, None, None,0.0, None,12.5, None,20.6, None, None, None,27.0,2017-06-14 14:00:00,24
218.0, None, None,0.0, None,15.0, None,21.3, None, None, None,25.0,2017-06-14 15:00:00,24
223.0, None, None,0.0, None,11.7, None,18.9, None, None, None,30.0,2017-06-14 16:00:00,24
219.0, None, None,0.0, None,13.5, None,19.0, None, None, None,32.0,2017-06-14 17:00:00,24
220.0, None, None,0.0, None,9.1, None,18.2, None, None, None,35.0,2017-06-14 18:00:00,24
223.0, None, None,0.0, None,9.8, None,17.8, None, None, None,37.0,2017-06-14 19:00:00,24
90.0, None, None,0.0, None,4.9, None,15.9, None, None, None,40.0,2017-06-14 20:00:00,24
136.0, None, None,0.0, None,5.0, None,14.8, None, None, None,41.0,2017-06-14 21:00:00,24
70.0, None, None,0.0, None,2.3, None,14.0, None, None, None,42.0,2017-06-14 22:00:00,24
11.0, None, None,0.0, None,5.7, None,13.2, None, None, None,45.0,2017-06-14 23:00:00,24
26.0, None, None,0.0, None,0.8, None,13.3, None, None, None,44.0,2017-06-15 00:00:00,24
58.0, None, None,0.0, None,7.5, None,11.8, None, None, None,53.0,2017-06-15 01:00:00,24
43.0, None, None,0.0, None,8.8, None,11.1, None, None, None,56.0,2017-06-15 02:00:00,24
46.0, None, None,0.0, None,5.8, None,10.6, None, None, None,58.0,2017-06-15 03:00:00,24
55.0, None, None,0.0, None,7.8, None,10.4, None, None, None,60.0,2017-06-15 04:00:00,24
211.0, None, None,0.0, None,0.0, None,11.9, None, None, None,57.0,2017-06-15 05:00:00,24
166.0, None, None,0.0, None,0.4, None,11.2, None, None, None,60.0,2017-06-15 06:00:00,24
163.0, None, None,0.0, None,4.8, None,12.0, None, None, None,60.0,2017-06-15 07:00:00,24
203.0, None, None,0.0, None,3.9, None,12.6, None, None, None,59.0,2017-06-15 08:00:00,24
190.0, None, None,0.0, None,4.8, None,13.4, None, None, None,56.0,2017-06-15 09:00:00,24
188.0, None, None,0.0, None,8.5, None,14.6, None, None, None,50.0,2017-06-15 10:00:00,24
129.0, None, None,0.0, None,8.2, None,16.6, None, None, None,47.0,2017-06-15 11:00:00,24
174.0, None, None,0.0, None,6.6, None,17.6, None, None, None,45.0,2017-06-15 12:00:00,24
156.0, None, None,0.0, None,6.3, None,17.8, None, None, None,43.0,2017-06-15 13:00:00,24
219.0, None, None,0.0, None,12.8, None,16.8, None, None, None,46.0,2017-06-15 14:00:00,24
212.0, None, None,0.0, None,7.4, None,15.7, None, None, None,54.0,2017-06-15 15:00:00,24
217.0, None, None,0.0, None,9.7, None,16.0, None, None, None,53.0,2017-06-15 16:00:00,24
229.0, None, None,0.0, None,12.4, None,14.8, None, None, None,65.0,2017-06-15 17:00:00,24
218.0, None, None,0.2, None,12.4, None,14.7, None, None, None,63.0,2017-06-15 18:00:00,24
225.0, None, None,0.0, None,15.1, None,14.6, None, None, None,66.0,2017-06-15 19:00:00,24
226.0, None, None,0.0, None,17.9, None,14.4, None, None, None,68.0,2017-06-15 20:00:00,24
232.0, None, None,0.0, None,16.8, None,14.4, None, None, None,69.0,2017-06-15 21:00:00,24
225.0, None, None,0.0, None,11.3, None,14.2, None, None, None,71.0,2017-06-15 22:00:00,24
214.0, None, None,0.0, None,9.3, None,13.9, None, None, None,75.0,2017-06-15 23:00:00,24
214.0, None, None,0.0, None,11.5, None,13.7, None, None, None,76.0,2017-06-16 00:00:00,24
218.0, None, None,0.0, None,11.8, None,13.6, None, None, None,77.0,2017-06-16 01:00:00,24
201.0, None, None,0.0, None,7.4, None,13.5, None, None, None,78.0,2017-06-16 02:00:00,24
208.0, None, None,0.0, None,9.1, None,13.5, None, None, None,76.0,2017-06-16 03:00:00,24
208.0, None, None,0.0, None,10.8, None,13.6, None, None, None,78.0,2017-06-16 04:00:00,24
221.0, None, None,0.0, None,7.2, None,14.7, None, None, None,70.0,2017-06-16 05:00:00,24
218.0, None, None,0.0, None,7.3, None,14.9, None, None, None,73.0,2017-06-16 06:00:00,24
214.0, None, None,0.0, None,11.6, None,16.0, None, None, None,63.0,2017-06-16 07:00:00,24
195.0, None, None,0.0, None,7.3, None,15.6, None, None, None,55.0,2017-06-16 08:00:00,24
207.0, None, None,0.0, None,17.0, None,20.3, None, None, None,36.0,2017-06-16 09:00:00,24
208.0, None, None,0.0, None,13.8, None,20.5, None, None, None,36.0,2017-06-16 10:00:00,24
203.0, None, None,0.0, None,12.0, None,19.4, None, None, None,34.0,2017-06-16 11:00:00,24
208.0, None, None,0.0, None,13.8, None,21.2, None, None, None,28.0,2017-06-16 12:00:00,24
199.0, None, None,0.0, None,13.6, None,21.9, None, None, None,27.0,2017-06-16 13:00:00,24
206.0, None, None,0.0, None,15.4, None,21.0, None, None, None,26.0,2017-06-16 14:00:00,24
213.0, None, None,0.0, None,16.9, None,20.5, None, None, None,27.0,2017-06-16 15:00:00,24
218.0, None, None,0.0, None,21.0, None,19.5, None, None, None,29.0,2017-06-16 16:00:00,24
216.0, None, None,0.0, None,21.0, None,18.5, None, None, None,33.0,2017-06-16 17:00:00,24
216.0, None, None,0.0, None,15.2, None,16.2, None, None, None,39.0,2017-06-16 18:00:00,24
222.0, None, None,0.0, None,16.2, None,15.5, None, None, None,40.0,2017-06-16 19:00:00,24
224.0, None, None,0.0, None,12.8, None,14.4, None, None, None,43.0,2017-06-16 20:00:00,24
225.0, None, None,0.0, None,6.7, None,14.0, None, None, None,45.0,2017-06-16 21:00:00,24
215.0, None, None,0.0, None,6.5, None,13.4, None, None, None,48.0,2017-06-16 22:00:00,24
225.0, None, None,0.0, None,6.6, None,12.4, None, None, None,51.0,2017-06-16 23:00:00,24
304.0, None, None,0.0, None,2.8, None,11.2, None, None, None,55.0,2017-06-17 00:00:00,24
317.0, None, None,0.0, None,3.8, None,11.9, None, None, None,51.0,2017-06-17 01:00:00,24
356.0, None, None,0.0, None,4.0, None,11.7, None, None, None,52.0,2017-06-17 02:00:00,24
336.0, None, None,0.0, None,5.5, None,11.2, None, None, None,53.0,2017-06-17 03:00:00,24
300.0, None, None,0.0, None,3.1, None,10.6, None, None, None,56.0,2017-06-17 04:00:00,24
70.0, None, None,0.0, None,2.9, None,12.6, None, None, None,56.0,2017-06-17 05:00:00,24
122.0, None, None,0.0, None,2.7, None,13.0, None, None, None,55.0,2017-06-17 06:00:00,24
169.0, None, None,0.0, None,5.7, None,15.0, None, None, None,47.0,2017-06-17 07:00:00,24
200.0, None, None,0.0, None,7.4, None,16.3, None, None, None,45.0,2017-06-17 08:00:00,24
183.0, None, None,0.0, None,7.6, None,18.0, None, None, None,39.0,2017-06-17 09:00:00,24
153.0, None, None,0.0, None,8.1, None,19.1, None, None, None,33.0,2017-06-17 10:00:00,24
149.0, None, None,0.0, None,9.6, None,19.0, None, None, None,33.0,2017-06-17 11:00:00,24
206.0, None, None,0.0, None,11.5, None,21.8, None, None, None,27.0,2017-06-17 12:00:00,24
195.0, None, None,0.0, None,12.6, None,20.6, None, None, None,29.0,2017-06-17 13:00:00,24
207.0, None, None,0.0, None,11.9, None,20.5, None, None, None,30.0,2017-06-17 14:00:00,24
212.0, None, None,0.0, None,15.3, None,22.8, None, None, None,23.0,2017-06-17 15:00:00,24
216.0, None, None,0.0, None,12.7, None,20.5, None, None, None,29.0,2017-06-17 16:00:00,24
195.0, None, None,0.0, None,6.4, None,18.7, None, None, None,35.0,2017-06-17 17:00:00,24
181.0, None, None,0.2, None,2.3, None,16.9, None, None, None,59.0,2017-06-17 18:00:00,24
312.0, None, None,0.0, None,1.4, None,17.2, None, None, None,42.0,2017-06-17 19:00:00,24
144.0, None, None,0.0, None,3.4, None,16.9, None, None, None,32.0,2017-06-17 20:00:00,24
110.0, None, None,0.0, None,4.5, None,16.3, None, None, None,34.0,2017-06-17 21:00:00,24
145.0, None, None,0.0, None,5.0, None,15.8, None, None, None,33.0,2017-06-17 22:00:00,24
203.0, None, None,0.0, None,4.0, None,15.5, None, None, None,38.0,2017-06-17 23:00:00,24
