pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,1126.0, None, None, None, None,2017-02-19 23:00:00,-0.5, None, 119.0, None,8
None, None,1127.0, None, None, None, None,2017-02-20 00:00:00,-0.6, None, 122.0, None,8
None, None,1128.0, None, None, None, None,2017-02-20 01:00:00,-1.2, None, 123.0, None,8
None, None,1128.0, None, None, None, None,2017-02-20 02:00:00,-1.3, None, 124.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 03:00:00,-1.5, None, 122.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 04:00:00,-1.6, None, 122.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 05:00:00,-1.6, None, 121.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 06:00:00,-2.1, None, 122.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 07:00:00,-1.9, None, 122.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 08:00:00,-1.5, None, 124.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 09:00:00,-1.5, None, 124.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 10:00:00,-1.5, None, 124.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 11:00:00,-1.7, None, 125.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 12:00:00,-2.1, None, 125.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 13:00:00,-2.0, None, 125.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 14:00:00,-2.0, None, 124.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 15:00:00,-2.0, None, 128.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 16:00:00,-1.2, None, 128.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 17:00:00,-0.7, None, 128.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 18:00:00,-1.0, None, 128.0, None,8
None, None,1129.0, None, None, None, None,2017-02-20 19:00:00,0.4, None, 127.0, None,8
None, None,1133.0, None, None, None, None,2017-02-20 20:00:00,1.7, None, 127.0, None,8
None, None,1134.0, None, None, None, None,2017-02-20 21:00:00,1.8, None, 126.0, None,8
None, None,1134.0, None, None, None, None,2017-02-20 22:00:00,1.8, None, 126.0, None,8
None, None,1135.0, None, None, None, None,2017-02-20 23:00:00,1.1, None, 125.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 00:00:00,-0.4, None, 126.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 01:00:00,-1.6, None, 126.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 02:00:00,-1.7, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 03:00:00,-2.0, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 04:00:00,-2.1, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 05:00:00,-2.3, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 06:00:00,-2.5, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 07:00:00,-2.6, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 08:00:00,-2.7, None, 125.0, None,8
None, None,1134.0, None, None, None, None,2017-02-21 09:00:00,-2.7, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 10:00:00,-2.8, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 11:00:00,-2.8, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 12:00:00,-3.0, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 13:00:00,-3.0, None, 125.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 14:00:00,-3.3, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 15:00:00,-3.1, None, 122.0, None,8
None, None,1136.0, None, None, None, None,2017-02-21 16:00:00,-3.0, None, 122.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 17:00:00,-1.9, None, 122.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 18:00:00,-1.2, None, 122.0, None,8
None, None,1134.0, None, None, None, None,2017-02-21 19:00:00,-0.7, None, 124.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 20:00:00,-0.4, None, 123.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 21:00:00,0.0, None, 123.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 22:00:00,-0.2, None, 123.0, None,8
None, None,1135.0, None, None, None, None,2017-02-21 23:00:00,-0.1, None, 123.0, None,8
None, None,1136.0, None, None, None, None,2017-02-22 00:00:00,-1.2, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-22 01:00:00,-2.7, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-22 02:00:00,-3.4, None, 124.0, None,8
None, None,1136.0, None, None, None, None,2017-02-22 03:00:00,-4.3, None, 124.0, None,8
None, None,1137.0, None, None, None, None,2017-02-22 04:00:00,-4.7, None, 124.0, None,8
None, None,1137.0, None, None, None, None,2017-02-22 05:00:00,-5.6, None, 124.0, None,8
None, None,1138.0, None, None, None, None,2017-02-22 06:00:00,-6.1, None, 123.0, None,8
None, None,1138.0, None, None, None, None,2017-02-22 07:00:00,-6.6, None, 123.0, None,8
None, None,1139.0, None, None, None, None,2017-02-22 08:00:00,-7.2, None, 123.0, None,8
None, None,1140.0, None, None, None, None,2017-02-22 09:00:00,-7.6, None, 123.0, None,8
None, None,1140.0, None, None, None, None,2017-02-22 10:00:00,-7.7, None, 123.0, None,8
None, None,1141.0, None, None, None, None,2017-02-22 11:00:00,-8.2, None, 123.0, None,8
None, None,1141.0, None, None, None, None,2017-02-22 12:00:00,-8.7, None, 123.0, None,8
None, None,1142.0, None, None, None, None,2017-02-22 13:00:00,-8.9, None, 123.0, None,8
None, None,1142.0, None, None, None, None,2017-02-22 14:00:00,-9.1, None, 123.0, None,8
None, None,1143.0, None, None, None, None,2017-02-22 15:00:00,-9.4, None, 123.0, None,8
None, None,1143.0, None, None, None, None,2017-02-22 16:00:00,-8.8, None, 123.0, None,8
None, None,1142.0, None, None, None, None,2017-02-22 17:00:00,-7.1, None, 122.0, None,8
None, None,1142.0, None, None, None, None,2017-02-22 18:00:00,-5.6, None, 122.0, None,8
None, None,1140.0, None, None, None, None,2017-02-22 19:00:00,-3.7, None, 122.0, None,8
None, None,1133.0, None, None, None, None,2017-02-22 20:00:00,-0.5, None, 121.0, None,8
None, None,1134.0, None, None, None, None,2017-02-22 21:00:00,0.9, None, 121.0, None,8
None, None,1136.0, None, None, None, None,2017-02-22 22:00:00,-1.0, None, 121.0, None,8
None, None,1138.0, None, None, None, None,2017-02-22 23:00:00,-3.3, None, 122.0, None,8
None, None,1139.0, None, None, None, None,2017-02-23 00:00:00,-4.4, None, 123.0, None,8
None, None,1140.0, None, None, None, None,2017-02-23 01:00:00,-6.3, None, 123.0, None,8
None, None,1141.0, None, None, None, None,2017-02-23 02:00:00,-7.2, None, 123.0, None,8
None, None,1141.0, None, None, None, None,2017-02-23 03:00:00,-7.6, None, 124.0, None,8
None, None,1142.0, None, None, None, None,2017-02-23 04:00:00,-8.1, None, 124.0, None,8
None, None,1143.0, None, None, None, None,2017-02-23 05:00:00,-8.3, None, 124.0, None,8
None, None,1143.0, None, None, None, None,2017-02-23 06:00:00,-8.4, None, 124.0, None,8
None, None,1143.0, None, None, None, None,2017-02-23 07:00:00,-7.7, None, 122.0, None,8
None, None,1144.0, None, None, None, None,2017-02-23 08:00:00,-8.5, None, 122.0, None,8
None, None,1144.0, None, None, None, None,2017-02-23 09:00:00,-8.7, None, 122.0, None,8
None, None,1144.0, None, None, None, None,2017-02-23 10:00:00,-9.1, None, 122.0, None,8
None, None,1145.0, None, None, None, None,2017-02-23 11:00:00,-9.2, None, 122.0, None,8
None, None,1145.0, None, None, None, None,2017-02-23 12:00:00,-9.1, None, 122.0, None,8
None, None,1145.0, None, None, None, None,2017-02-23 13:00:00,-9.0, None, 121.0, None,8
None, None,1146.0, None, None, None, None,2017-02-23 14:00:00,-9.0, None, 121.0, None,8
None, None,1146.0, None, None, None, None,2017-02-23 15:00:00,-9.0, None, 121.0, None,8
None, None,1146.0, None, None, None, None,2017-02-23 16:00:00,-8.6, None, 121.0, None,8
None, None,1146.0, None, None, None, None,2017-02-23 17:00:00,-7.3, None, 121.0, None,8
None, None,1145.0, None, None, None, None,2017-02-23 18:00:00,-5.8, None, 120.0, None,8
None, None,1145.0, None, None, None, None,2017-02-23 19:00:00,-5.4, None, 120.0, None,8
None, None,1142.0, None, None, None, None,2017-02-23 20:00:00,-2.2, None, 118.0, None,8
None, None,1144.0, None, None, None, None,2017-02-23 21:00:00,-5.1, None, 120.0, None,8
None, None,1142.0, None, None, None, None,2017-02-23 22:00:00,-3.5, None, 120.0, None,8
None, None,1143.0, None, None, None, None,2017-02-23 23:00:00,-3.9, None, 119.0, None,8
None, None,1144.0, None, None, None, None,2017-02-24 00:00:00,-5.3, None, 120.0, None,8
None, None,1145.0, None, None, None, None,2017-02-24 01:00:00,-6.1, None, 121.0, None,8
None, None,1145.0, None, None, None, None,2017-02-24 02:00:00,-7.6, None, 121.0, None,8
None, None,1146.0, None, None, None, None,2017-02-24 03:00:00,-8.7, None, 121.0, None,8
None, None,1147.0, None, None, None, None,2017-02-24 04:00:00,-8.9, None, 121.0, None,8
None, None,1147.0, None, None, None, None,2017-02-24 05:00:00,-9.3, None, 121.0, None,8
None, None,1148.0, None, None, None, None,2017-02-24 06:00:00,-9.2, None, 121.0, None,8
None, None,1148.0, None, None, None, None,2017-02-24 07:00:00,-9.3, None, 120.0, None,8
None, None,1148.0, None, None, None, None,2017-02-24 08:00:00,-9.8, None, 120.0, None,8
None, None,1149.0, None, None, None, None,2017-02-24 09:00:00,-10.2, None, 120.0, None,8
None, None,1149.0, None, None, None, None,2017-02-24 10:00:00,-10.4, None, 120.0, None,8
None, None,1150.0, None, None, None, None,2017-02-24 11:00:00,-10.4, None, 120.0, None,8
None, None,1150.0, None, None, None, None,2017-02-24 12:00:00,-10.4, None, 120.0, None,8
None, None,1151.0, None, None, None, None,2017-02-24 13:00:00,-10.4, None, 120.0, None,8
None, None,1151.0, None, None, None, None,2017-02-24 14:00:00,-10.6, None, 119.0, None,8
None, None,1151.0, None, None, None, None,2017-02-24 15:00:00,-10.8, None, 119.0, None,8
None, None,1152.0, None, None, None, None,2017-02-24 16:00:00,-9.8, None, 118.0, None,8
None, None,1151.0, None, None, None, None,2017-02-24 17:00:00,-8.3, None, 117.0, None,8
None, None,1151.0, None, None, None, None,2017-02-24 18:00:00,-7.0, None, 121.0, None,8
None, None,1150.0, None, None, None, None,2017-02-24 19:00:00,-6.2, None, 119.0, None,8
None, None,1149.0, None, None, None, None,2017-02-24 20:00:00,-5.0, None, 119.0, None,8
None, None,1149.0, None, None, None, None,2017-02-24 21:00:00,-3.5, None, 119.0, None,8
None, None,1149.0, None, None, None, None,2017-02-24 22:00:00,-5.4, None, 120.0, None,8
None, None,1149.0, None, None, None, None,2017-02-24 23:00:00,-4.8, None, 120.0, None,8
None, None,1150.0, None, None, None, None,2017-02-25 00:00:00,-5.9, None, 121.0, None,8
None, None,1149.0, None, None, None, None,2017-02-25 01:00:00,-6.7, None, 120.0, None,8
None, None,1150.0, None, None, None, None,2017-02-25 02:00:00,-7.2, None, 119.0, None,8
None, None,1151.0, None, None, None, None,2017-02-25 03:00:00,-8.1, None, 121.0, None,8
None, None,1151.0, None, None, None, None,2017-02-25 04:00:00,-8.4, None, 120.0, None,8
None, None,1152.0, None, None, None, None,2017-02-25 05:00:00,-8.3, None, 120.0, None,8
None, None,1152.0, None, None, None, None,2017-02-25 06:00:00,-8.8, None, 120.0, None,8
None, None,1153.0, None, None, None, None,2017-02-25 07:00:00,-9.5, None, 120.0, None,8
None, None,1153.0, None, None, None, None,2017-02-25 08:00:00,-10.1, None, 120.0, None,8
None, None,1154.0, None, None, None, None,2017-02-25 09:00:00,-11.5, None, 120.0, None,8
None, None,1155.0, None, None, None, None,2017-02-25 10:00:00,-11.9, None, 120.0, None,8
None, None,1155.0, None, None, None, None,2017-02-25 11:00:00,-12.2, None, 120.0, None,8
None, None,1156.0, None, None, None, None,2017-02-25 12:00:00,-12.7, None, 121.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 13:00:00,-12.5, None, 122.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 14:00:00,-12.0, None, 120.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 15:00:00,-12.1, None, 120.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 16:00:00,-11.4, None, 120.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 17:00:00,-9.3, None, 119.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 18:00:00,-9.1, None, 119.0, None,8
None, None,1157.0, None, None, None, None,2017-02-25 19:00:00,-7.9, None, 119.0, None,8
None, None,1156.0, None, None, None, None,2017-02-25 20:00:00,-7.4, None, 119.0, None,8
None, None,1156.0, None, None, None, None,2017-02-25 21:00:00,-7.0, None, 119.0, None,8
None, None,1156.0, None, None, None, None,2017-02-25 22:00:00,-7.6, None, 120.0, None,8
None, None,1155.0, None, None, None, None,2017-02-25 23:00:00,-6.7, None, 121.0, None,8
