pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 361.0, 48.0, None, None, None,2019-10-22 20:00:00, 2.9, None, 7.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-22 21:00:00, 3.0, None, 7.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-22 22:00:00, 2.4, None, 8.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-22 23:00:00, 1.8, None, 9.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 00:00:00, 1.6, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 01:00:00, 1.3, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 02:00:00, 0.8, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 03:00:00, 1.4, None, 11.0, None,43
None, None, 361.0, 46.0, None, None, None,2019-10-23 04:00:00, 1.3, None, 9.0, None,43
None, None, 361.0, 45.0, None, None, None,2019-10-23 05:00:00, 1.9, None, 10.0, None,43
None, None, 360.0, 42.0, None, None, None,2019-10-23 06:00:00, 8.7, None, 10.0, None,43
None, None, 359.0, 37.0, None, None, None,2019-10-23 07:00:00, 10.5, None, 9.0, None,43
None, None, 360.0, 37.0, None, None, None,2019-10-23 08:00:00, 10.7, None, 10.0, None,43
None, None, 361.0, 42.0, None, None, None,2019-10-23 09:00:00, 10.9, None, 10.0, None,43
None, None, 361.0, 45.0, None, None, None,2019-10-23 10:00:00, 11.7, None, 10.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 11:00:00, 11.6, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 12:00:00, 11.3, None, 10.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 13:00:00, 10.3, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 14:00:00, 8.7, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 15:00:00, 6.4, None, 9.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 16:00:00, 6.1, None, 8.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 17:00:00, 6.0, None, 7.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 18:00:00, 6.2, None, 8.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 19:00:00, 5.9, None, 8.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 20:00:00, 5.8, None, 8.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-23 21:00:00, 5.8, None, 8.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 22:00:00, 5.9, None, 6.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-23 23:00:00, 5.4, None, 8.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 00:00:00, 4.7, None, 8.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 01:00:00, 5.2, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 02:00:00, 4.5, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 03:00:00, 4.1, None, 8.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 04:00:00, 3.7, None, 9.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 05:00:00, 4.9, None, 11.0, None,43
None, None, 361.0, 45.0, None, None, None,2019-10-24 06:00:00, 9.7, None, 4.0, None,43
None, None, 359.0, 40.0, None, None, None,2019-10-24 07:00:00, 11.8, None, 6.0, None,43
None, None, 360.0, 40.0, None, None, None,2019-10-24 08:00:00, 13.1, None, 4.0, None,43
None, None, 361.0, 44.0, None, None, None,2019-10-24 09:00:00, 13.5, None, 5.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 10:00:00, 13.9, None, 8.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-24 11:00:00, 13.5, None, 7.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-24 12:00:00, 12.0, None, 5.0, None,43
None, None, 361.0, 48.0, None, None, None,2019-10-24 13:00:00, 10.3, None, 6.0, None,43
None, None, 362.0, 48.0, None, None, None,2019-10-24 14:00:00, 8.9, None, 9.0, None,43
None, None, 362.0, 48.0, None, None, None,2019-10-24 15:00:00, 6.9, None, 5.0, None,43
None, None, 362.0, 48.0, None, None, None,2019-10-24 16:00:00, 5.7, None, 4.0, None,43
None, None, 362.0, 48.0, None, None, None,2019-10-24 17:00:00, 5.3, None, 5.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 18:00:00, 6.1, None, 5.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-24 19:00:00, 6.0, None, 6.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-24 20:00:00, 5.5, None, 5.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-24 21:00:00, 5.4, None, 5.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-24 22:00:00, 4.7, None, 6.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-24 23:00:00, 4.1, None, 7.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 00:00:00, 4.0, None, 8.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 01:00:00, 4.0, None, 8.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 02:00:00, 3.4, None, 8.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 03:00:00, 2.9, None, 8.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 04:00:00, 2.8, None, 8.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 05:00:00, 3.9, None, 8.0, None,43
None, None, 361.0, 43.0, None, None, None,2019-10-25 06:00:00, 8.8, None, 7.0, None,43
None, None, 361.0, 39.0, None, None, None,2019-10-25 07:00:00, 10.1, None, 8.0, None,43
None, None, 361.0, 40.0, None, None, None,2019-10-25 08:00:00, 9.2, None, 9.0, None,43
None, None, 362.0, 43.0, None, None, None,2019-10-25 09:00:00, 9.6, None, 8.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-25 10:00:00, 9.2, None, 9.0, None,43
None, None, 361.0, 46.0, None, None, None,2019-10-25 11:00:00, 10.4, None, 8.0, None,43
None, None, 361.0, 46.0, None, None, None,2019-10-25 12:00:00, 10.6, None, 7.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 13:00:00, 9.4, None, 8.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-25 14:00:00, 8.3, None, None, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 15:00:00, 6.6, None, 9.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 16:00:00, 6.4, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 17:00:00, 6.9, None, 6.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 18:00:00, 6.6, None, 3.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 19:00:00, 6.0, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 20:00:00, 5.8, None, 4.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-25 21:00:00, 5.0, None, 6.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-25 22:00:00, 4.5, None, 6.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-25 23:00:00, 3.5, None, 6.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-26 00:00:00, 3.8, None, 7.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-26 01:00:00, 3.3, None, 6.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-26 02:00:00, 3.4, None, 6.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-26 03:00:00, 4.1, None, 7.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-26 04:00:00, 4.2, None, 7.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-26 05:00:00, 5.1, None, 6.0, None,43
None, None, 361.0, 43.0, None, None, None,2019-10-26 06:00:00, 8.0, None, 6.0, None,43
None, None, 360.0, 44.0, None, None, None,2019-10-26 07:00:00, 11.5, None, 7.0, None,43
None, None, 361.0, 44.0, None, None, None,2019-10-26 08:00:00, 12.5, None, 6.0, None,43
None, None, 361.0, 46.0, None, None, None,2019-10-26 09:00:00, 12.5, None, 7.0, None,43
None, None, 361.0, 46.0, None, None, None,2019-10-26 10:00:00, 13.3, None, 7.0, None,43
None, None, 361.0, 47.0, None, None, None,2019-10-26 11:00:00, 13.1, None, 6.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-26 12:00:00, 12.6, None, 6.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-26 13:00:00, 11.0, None, 6.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-26 14:00:00, 9.7, None, 6.0, None,43
None, None, 362.0, 47.0, None, None, None,2019-10-26 15:00:00, 7.4, None, 6.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 16:00:00, 6.6, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 17:00:00, 6.9, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 18:00:00, 7.0, None, 6.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 19:00:00, 5.2, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 20:00:00, 5.3, None, 4.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 21:00:00, 4.9, None, 4.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 22:00:00, 4.4, None, 4.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-26 23:00:00, 3.8, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-27 00:00:00, 3.1, None, 3.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-27 01:00:00, 3.3, None, 5.0, None,43
None, None, 362.0, 46.0, None, None, None,2019-10-27 02:00:00, 2.6, None, 5.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-27 03:00:00, 2.4, None, 4.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-27 04:00:00, 2.4, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 05:00:00, 2.9, None, 5.0, None,43
None, None, 361.0, 41.0, None, None, None,2019-10-27 06:00:00, 7.7, None, 4.0, None,43
None, None, 360.0, 38.0, None, None, None,2019-10-27 07:00:00, 9.6, None, 4.0, None,43
None, None, 361.0, 41.0, None, None, None,2019-10-27 08:00:00, 8.9, None, 4.0, None,43
None, None, 362.0, 43.0, None, None, None,2019-10-27 09:00:00, 9.7, None, 4.0, None,43
None, None, 361.0, 44.0, None, None, None,2019-10-27 10:00:00, 10.1, None, 5.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-27 11:00:00, 10.6, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 12:00:00, 9.6, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 13:00:00, 8.6, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 14:00:00, 7.3, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 15:00:00, 5.6, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 16:00:00, 4.2, None, 4.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 17:00:00, 3.4, None, 3.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 18:00:00, 3.4, None, 4.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 19:00:00, 3.0, None, 5.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-27 20:00:00, 2.8, None, 5.0, None,43
None, None, 361.0, 45.0, None, None, None,2019-10-27 21:00:00, 2.7, None, 4.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 22:00:00, 2.5, None, 6.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-27 23:00:00, 1.7, None, 6.0, None,43
None, None, 361.0, 44.0, None, None, None,2019-10-28 00:00:00, 2.6, None, 5.0, None,43
None, None, 362.0, 43.0, None, None, None,2019-10-28 01:00:00, 2.4, None, 4.0, None,43
None, None, 361.0, 43.0, None, None, None,2019-10-28 02:00:00, 2.2, None, 5.0, None,43
None, None, 362.0, 42.0, None, None, None,2019-10-28 03:00:00, 2.1, None, 4.0, None,43
None, None, 362.0, 42.0, None, None, None,2019-10-28 04:00:00, 2.0, None, 6.0, None,43
None, None, 361.0, 42.0, None, None, None,2019-10-28 05:00:00, 2.3, None, 6.0, None,43
None, None, 361.0, 41.0, None, None, None,2019-10-28 06:00:00, 7.9, None, 5.0, None,43
None, None, 359.0, 37.0, None, None, None,2019-10-28 07:00:00, 10.6, None, 5.0, None,43
None, None, 361.0, 37.0, None, None, None,2019-10-28 08:00:00, 10.4, None, 5.0, None,43
None, None, 361.0, 41.0, None, None, None,2019-10-28 09:00:00, 11.4, None, 5.0, None,43
None, None, 361.0, 43.0, None, None, None,2019-10-28 10:00:00, 11.7, None, 5.0, None,43
None, None, 361.0, 44.0, None, None, None,2019-10-28 11:00:00, 11.8, None, 7.0, None,43
None, None, 361.0, 44.0, None, None, None,2019-10-28 12:00:00, 10.9, None, 6.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-28 13:00:00, 9.5, None, 6.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 14:00:00, 7.8, None, 5.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 15:00:00, 6.0, None, 5.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 16:00:00, 5.4, None, 3.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 17:00:00, 5.6, None, 0.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 18:00:00, 5.2, None, 2.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 19:00:00, 4.7, None, 3.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 20:00:00, 4.7, None, 3.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 21:00:00, 5.3, None, 2.0, None,43
None, None, 362.0, 45.0, None, None, None,2019-10-28 22:00:00, 5.1, None, 5.0, None,43
None, None, 362.0, 44.0, None, None, None,2019-10-28 23:00:00, 4.9, None, 4.0, None,43
