RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.291, None, None, None, None, None, None, None, None, None,2020-01-04 21:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.148, None, None, None, None, None, None, None, None, None,2020-01-04 22:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.262, None, None, None, None, None, None, None, None, None,2020-01-04 23:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.397, None, None, None, None, None, None, None, None, None,2020-01-05 00:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.492, None, None, None, None, None, None, None, None, None,2020-01-05 01:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.407, None, None, None, None, None, None, None, None, None,2020-01-05 02:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.368, None, None, None, None, None, None, None, None, None,2020-01-05 03:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.281, None, None, None, None, None, None, None, None, None,2020-01-05 04:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.29, None, None, None, None, None, None, None, None, None,2020-01-05 05:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.254, None, None, None, None, None, None, None, None, None,2020-01-05 06:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.263, None, None, None, None, None, None, None, None, None,2020-01-05 07:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.263, None, None, None, None, None, None, None, None, None,2020-01-05 08:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.11, None, None, None, None, None, None, None, None, None,2020-01-05 09:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.024, None, None, None, None, None, None, None, None, None,2020-01-05 10:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.758, None, None, None, None, None, None, None, None, None,2020-01-05 11:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.568, None, None, None, None, None, None, None, None, None,2020-01-05 12:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.728, None, None, None, None, None, None, None, None, None,2020-01-05 13:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.757, None, None, None, None, None, None, None, None, None,2020-01-05 14:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.805, None, None, None, None, None, None, None, None, None,2020-01-05 15:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.756, None, None, None, None, None, None, None, None, None,2020-01-05 16:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.756, None, None, None, None, None, None, None, None, None,2020-01-05 17:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.727, None, None, None, None, None, None, None, None, None,2020-01-05 18:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.642, None, None, None, None, None, None, None, None, None,2020-01-05 19:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.634, None, None, None, None, None, None, None, None, None,2020-01-05 20:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.169, None, None, None, None, None, None, None, None, None,2020-01-05 21:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.79, None, None, None, None, None, None, None, None, None,2020-01-05 22:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.778, None, None, None, None, None, None, None, None, None,2020-01-05 23:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.451, None, None, None, None, None, None, None, None, None,2020-01-06 00:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.712, None, None, None, None, None, None, None, None, None,2020-01-06 01:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.041, None, None, None, None, None, None, None, None, None,2020-01-06 02:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.722, None, None, None, None, None, None, None, None, None,2020-01-06 03:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.819, None, None, None, None, None, None, None, None, None,2020-01-06 04:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.36, None, None, None, None, None, None, None, None, None,2020-01-06 05:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.446, None, None, None, None, None, None, None, None, None,2020-01-06 06:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.749, None, None, None, None, None, None, None, None, None,2020-01-06 07:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.719, None, None, None, None, None, None, None, None, None,2020-01-06 08:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.293, None, None, None, None, None, None, None, None, None,2020-01-06 09:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.108, None, None, None, None, None, None, None, None, None,2020-01-06 10:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.627, None, None, None, None, None, None, None, None, None,2020-01-06 11:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.502, None, None, None, None, None, None, None, None, None,2020-01-06 12:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.231, None, None, None, None, None, None, None, None, None,2020-01-06 14:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.656, None, None, None, None, None, None, None, None, None,2020-01-06 15:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.012, None, None, None, None, None, None, None, None, None,2020-01-06 16:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.252, None, None, None, None, None, None, None, None, None,2020-01-06 17:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.215, None, None, None, None, None, None, None, None, None,2020-01-06 18:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.147, None, None, None, None, None, None, None, None, None,2020-01-06 19:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.176, None, None, None, None, None, None, None, None, None,2020-01-06 20:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.128, None, None, None, None, None, None, None, None, None,2020-01-06 21:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.032, None, None, None, None, None, None, None, None, None,2020-01-06 22:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.302, None, None, None, None, None, None, None, None, None,2020-01-06 23:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.718, None, None, None, None, None, None, None, None, None,2020-01-07 00:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.33, None, None, None, None, None, None, None, None, None,2020-01-07 01:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.36, None, None, None, None, None, None, None, None, None,2020-01-07 02:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.904, None, None, None, None, None, None, None, None, None,2020-01-07 03:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.672, None, None, None, None, None, None, None, None, None,2020-01-07 04:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.679, None, None, None, None, None, None, None, None, None,2020-01-07 05:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.302, None, None, None, None, None, None, None, None, None,2020-01-07 06:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.127, None, None, None, None, None, None, None, None, None,2020-01-07 07:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.359, None, None, None, None, None, None, None, None, None,2020-01-07 08:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.574, None, None, None, None, None, None, None, None, None,2020-01-07 09:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.622, None, None, None, None, None, None, None, None, None,2020-01-07 10:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.671, None, None, None, None, None, None, None, None, None,2020-01-07 11:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.147, None, None, None, None, None, None, None, None, None,2020-01-07 12:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.061, None, None, None, None, None, None, None, None, None,2020-01-07 13:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.243, None, None, None, None, None, None, None, None, None,2020-01-07 14:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.322, None, None, None, None, None, None, None, None, None,2020-01-07 15:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.496, None, None, None, None, None, None, None, None, None,2020-01-07 16:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.631, None, None, None, None, None, None, None, None, None,2020-01-07 17:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.543, None, None, None, None, None, None, None, None, None,2020-01-07 18:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.659, None, None, None, None, None, None, None, None, None,2020-01-07 19:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.611, None, None, None, None, None, None, None, None, None,2020-01-07 20:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.698, None, None, None, None, None, None, None, None, None,2020-01-07 21:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.661, None, None, None, None, None, None, None, None, None,2020-01-07 22:00:00, None,1
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.612, None, None, None, None, None, None, None, None, None,2020-01-07 23:00:00, None,1
