ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 317.0, 31.0, None, None,2017-10-15 23:00:00, 3.7, None, None,42
None, 317.0, 31.0, None, None,2017-10-16 00:00:00, 2.0, None, None,42
None, 317.0, 31.0, None, None,2017-10-16 01:00:00, 0.4, None, None,42
None, 318.0, 31.0, None, None,2017-10-16 02:00:00, 0.2, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 03:00:00, 0.2, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 04:00:00, 0.2, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 05:00:00, 0.3, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 06:00:00, 0.3, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 07:00:00, -0.2, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 08:00:00, -0.5, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 09:00:00, -0.1, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 11:00:00, -0.1, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 12:00:00, 0.0, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 13:00:00, 0.0, None, None,42
None, 318.0, 30.0, None, None,2017-10-16 14:00:00, 0.0, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 15:00:00, 0.1, None, None,42
None, 318.0, 29.0, 233.0, None,2017-10-16 16:00:00, 0.5, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 17:00:00, 1.0, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 18:00:00, 1.4, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 19:00:00, 1.7, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 20:00:00, 1.9, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 21:00:00, 2.8, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 22:00:00, 3.0, None, None,42
None, 318.0, 29.0, None, None,2017-10-16 23:00:00, 2.2, None, None,42
None, 318.0, 29.0, None, None,2017-10-17 00:00:00, 2.1, None, None,42
None, 318.0, 29.0, None, None,2017-10-17 01:00:00, 1.5, None, None,42
None, 318.0, 28.0, None, None,2017-10-17 02:00:00, 1.5, None, None,42
None, 318.0, 28.0, None, None,2017-10-17 03:00:00, 1.6, None, None,42
None, 318.0, 28.0, None, None,2017-10-17 04:00:00, 1.8, None, None,42
None, 318.0, 28.0, None, None,2017-10-17 05:00:00, 2.0, None, None,42
None, 318.0, 28.0, None, None,2017-10-17 06:00:00, 3.6, None, None,42
None, 318.0, 28.0, None, None,2017-10-17 07:00:00, 3.0, None, None,42
None, 319.0, 28.0, None, None,2017-10-17 08:00:00, 3.1, None, None,42
None, 319.0, 28.0, None, None,2017-10-17 09:00:00, 3.3, None, None,42
None, 319.0, 28.0, None, None,2017-10-17 10:00:00, 3.3, None, None,42
None, 319.0, 28.0, None, None,2017-10-17 11:00:00, 3.1, None, None,42
None, 319.0, 28.0, None, None,2017-10-17 12:00:00, 3.4, None, None,42
None, 319.0, 27.0, None, None,2017-10-17 13:00:00, 3.3, None, None,42
None, 319.0, 27.0, None, None,2017-10-17 14:00:00, 3.1, None, None,42
None, 319.0, 27.0, None, None,2017-10-17 15:00:00, 3.7, None, None,42
None, 319.0, 27.0, 251.0, None,2017-10-17 16:00:00, 3.4, None, None,42
None, 319.0, 27.0, None, None,2017-10-17 17:00:00, 4.9, None, None,42
None, 318.0, 27.0, None, None,2017-10-17 18:00:00, 8.0, None, None,42
None, 318.0, 27.0, None, None,2017-10-17 19:00:00, 6.3, None, None,42
None, 322.0, 28.0, None, None,2017-10-17 20:00:00, 2.5, None, None,42
None, 322.0, 26.0, None, None,2017-10-17 21:00:00, 2.6, None, None,42
None, 325.0, 26.0, None, None,2017-10-17 22:00:00, -1.6, None, None,42
None, 327.0, 27.0, None, None,2017-10-17 23:00:00, -1.9, None, None,42
None, 327.0, 27.0, None, None,2017-10-18 00:00:00, -2.2, None, None,42
None, 328.0, 27.0, None, None,2017-10-18 01:00:00, -2.0, None, None,42
None, 329.0, 28.0, None, None,2017-10-18 02:00:00, -2.2, None, None,42
None, 331.0, 29.0, None, None,2017-10-18 03:00:00, -1.9, None, None,42
None, 331.0, 29.0, None, None,2017-10-18 04:00:00, -2.4, None, None,42
None, 331.0, 29.0, None, None,2017-10-18 05:00:00, -2.5, None, None,42
None, 331.0, 29.0, None, None,2017-10-18 06:00:00, -3.0, None, None,42
None, 332.0, 29.0, None, None,2017-10-18 07:00:00, -3.5, None, None,42
None, 332.0, 29.0, None, None,2017-10-18 08:00:00, -3.2, None, None,42
None, 332.0, 29.0, None, None,2017-10-18 09:00:00, -4.0, None, None,42
None, 332.0, 29.0, None, None,2017-10-18 10:00:00, -4.2, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 11:00:00, -4.1, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 12:00:00, -4.1, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 13:00:00, -4.0, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 14:00:00, -3.8, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 15:00:00, -3.2, None, None,42
None, 332.0, 28.0, 270.0, None,2017-10-18 16:00:00, -2.8, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 17:00:00, -2.2, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 18:00:00, -1.6, None, None,42
None, 331.0, 28.0, None, None,2017-10-18 19:00:00, -1.1, None, None,42
None, 331.0, 28.0, None, None,2017-10-18 20:00:00, -0.8, None, None,42
None, 332.0, 28.0, None, None,2017-10-18 21:00:00, -0.8, None, None,42
None, 332.0, 29.0, None, None,2017-10-18 22:00:00, -0.6, None, None,42
None, 332.0, 29.0, None, None,2017-10-18 23:00:00, -0.1, None, None,42
None, 332.0, 29.0, None, None,2017-10-19 00:00:00, 0.4, None, None,42
None, 332.0, 29.0, None, None,2017-10-19 01:00:00, 0.7, None, None,42
None, 332.0, 29.0, None, None,2017-10-19 02:00:00, 0.5, None, None,42
None, 332.0, 29.0, None, None,2017-10-19 03:00:00, 0.8, None, None,42
None, 332.0, 29.0, None, None,2017-10-19 04:00:00, 0.4, None, None,42
None, 333.0, 29.0, None, None,2017-10-19 05:00:00, 0.5, None, None,42
None, 333.0, 30.0, None, None,2017-10-19 06:00:00, 0.6, None, None,42
None, 336.0, 32.0, None, None,2017-10-19 07:00:00, 0.8, None, None,42
None, 341.0, 33.0, None, None,2017-10-19 08:00:00, 1.1, None, None,42
None, 347.0, 33.0, None, None,2017-10-19 09:00:00, 1.3, None, None,42
None, 350.0, 33.0, None, None,2017-10-19 10:00:00, 1.1, None, None,42
None, 351.0, 33.0, None, None,2017-10-19 11:00:00, 0.8, None, None,42
None, 351.0, 32.0, None, None,2017-10-19 12:00:00, 1.6, None, None,42
None, 351.0, 32.0, None, None,2017-10-19 13:00:00, 4.2, None, None,42
None, 352.0, 32.0, None, None,2017-10-19 14:00:00, 2.6, None, None,42
None, 352.0, 31.0, None, None,2017-10-19 15:00:00, 2.5, None, None,42
None, 352.0, 31.0, 274.0, None,2017-10-19 16:00:00, 2.1, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 17:00:00, 3.4, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 18:00:00, 3.4, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 19:00:00, 3.7, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 20:00:00, 4.2, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 21:00:00, 3.8, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 22:00:00, 3.1, None, None,42
None, 352.0, 30.0, None, None,2017-10-19 23:00:00, 2.6, None, None,42
None, 353.0, 30.0, None, None,2017-10-20 00:00:00, 2.4, None, None,42
None, 353.0, 29.0, None, None,2017-10-20 01:00:00, 1.8, None, None,42
None, 353.0, 29.0, None, None,2017-10-20 02:00:00, 1.5, None, None,42
None, 353.0, 28.0, None, None,2017-10-20 03:00:00, 1.3, None, None,42
None, 354.0, 28.0, None, None,2017-10-20 04:00:00, 1.1, None, None,42
None, 354.0, 28.0, None, None,2017-10-20 05:00:00, 0.9, None, None,42
None, 354.0, 28.0, None, None,2017-10-20 06:00:00, 0.7, None, None,42
None, 354.0, 28.0, None, None,2017-10-20 07:00:00, 1.1, None, None,42
None, 354.0, 28.0, None, None,2017-10-20 08:00:00, 0.7, None, None,42
None, 355.0, 28.0, None, None,2017-10-20 09:00:00, 0.5, None, None,42
None, 356.0, 28.0, None, None,2017-10-20 10:00:00, 0.1, None, None,42
None, 356.0, 28.0, None, None,2017-10-20 11:00:00, 0.0, None, None,42
None, 357.0, 27.0, None, None,2017-10-20 12:00:00, 0.0, None, None,42
None, 357.0, 27.0, None, None,2017-10-20 13:00:00, 0.0, None, None,42
None, 357.0, 27.0, None, None,2017-10-20 14:00:00, 0.1, None, None,42
None, 358.0, 28.0, None, None,2017-10-20 15:00:00, 0.1, None, None,42
None, 362.0, 31.0, 296.0, None,2017-10-20 16:00:00, -0.3, None, None,42
None, 363.0, 32.0, None, None,2017-10-20 17:00:00, -0.2, None, None,42
None, 364.0, 33.0, None, None,2017-10-20 18:00:00, -0.1, None, None,42
None, 364.0, 34.0, None, None,2017-10-20 19:00:00, 0.3, None, None,42
None, 364.0, 34.0, None, None,2017-10-20 20:00:00, 0.4, None, None,42
None, 364.0, 34.0, None, None,2017-10-20 21:00:00, 0.5, None, None,42
None, 363.0, 34.0, None, None,2017-10-20 22:00:00, 2.2, None, None,42
None, 364.0, 34.0, None, None,2017-10-20 23:00:00, 1.2, None, None,42
None, 364.0, 34.0, None, None,2017-10-21 00:00:00, 0.4, None, None,42
None, 364.0, 34.0, None, None,2017-10-21 01:00:00, 0.1, None, None,42
None, 364.0, 34.0, None, None,2017-10-21 02:00:00, -0.7, None, None,42
None, 364.0, 34.0, None, None,2017-10-21 03:00:00, -1.1, None, None,42
None, 364.0, 34.0, None, None,2017-10-21 04:00:00, -1.1, None, None,42
None, 364.0, 33.0, None, None,2017-10-21 05:00:00, -1.7, None, None,42
None, 364.0, 33.0, None, None,2017-10-21 06:00:00, -1.8, None, None,42
None, 364.0, 33.0, None, None,2017-10-21 07:00:00, -1.8, None, None,42
None, 364.0, 33.0, None, None,2017-10-21 08:00:00, -2.4, None, None,42
None, 364.0, 33.0, None, None,2017-10-21 09:00:00, -2.8, None, None,42
None, 364.0, 32.0, None, None,2017-10-21 10:00:00, -3.7, None, None,42
None, 364.0, 32.0, None, None,2017-10-21 11:00:00, -4.6, None, None,42
None, 364.0, 32.0, None, None,2017-10-21 12:00:00, -5.4, None, None,42
None, 364.0, 31.0, None, None,2017-10-21 13:00:00, -5.8, None, None,42
None, 364.0, 31.0, None, None,2017-10-21 14:00:00, -6.5, None, None,42
None, 364.0, 31.0, None, None,2017-10-21 15:00:00, -6.7, None, None,42
None, 364.0, 30.0, 308.0, None,2017-10-21 16:00:00, -4.9, None, None,42
None, 364.0, 30.0, None, None,2017-10-21 17:00:00, -2.7, None, None,42
None, 364.0, 30.0, None, None,2017-10-21 18:00:00, -1.8, None, None,42
None, 364.0, 30.0, None, None,2017-10-21 19:00:00, -0.8, None, None,42
None, 364.0, 30.0, None, None,2017-10-21 20:00:00, -1.3, None, None,42
None, 364.0, 31.0, None, None,2017-10-21 21:00:00, -1.2, None, None,42
None, 364.0, 31.0, None, None,2017-10-21 22:00:00, -1.5, None, None,42
None, 364.0, 32.0, None, None,2017-10-21 23:00:00, -1.7, None, None,42
