AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
11.9, None,0.0,10.8, None,2020-04-11 13:30:00,49.0,23.0,15
12.3, None,0.0,8.1, None,2020-04-11 13:45:00,85.0,19.0,15
12.2, -1.0,0.0,8.8, 0.005,2020-04-11 14:00:00,84.0,19.0,15
11.8, None,0.0,14.4, None,2020-04-11 14:15:00,95.0,21.0,15
12.5, None,0.0,9.4, None,2020-04-11 14:30:00,64.0,17.0,15
12.3, None,0.0,10.7, None,2020-04-11 14:45:00,85.0,17.0,15
12.6, 1.0,0.0,9.6, 0.0,2020-04-11 15:00:00,87.0,18.0,15
12.9, None,0.0,9.1, None,2020-04-11 15:15:00,35.0,20.0,15
12.5, None,0.0,11.1, None,2020-04-11 15:30:00,353.0,18.0,15
12.7, None,0.0,8.4, None,2020-04-11 15:45:00,53.0,19.0,15
12.4, 0.0,0.0,9.6, 0.0,2020-04-11 16:00:00,7.0,17.0,15
12.5, None,0.0,9.4, None,2020-04-11 16:15:00,77.0,16.0,15
12.2, None,0.0,9.9, None,2020-04-11 16:30:00,70.0,16.0,15
12.3, None,0.0,8.9, None,2020-04-11 16:45:00,84.0,15.0,15
11.9, 0.0,0.0,10.0, 0.0,2020-04-11 17:00:00,83.0,16.0,15
12.1, None,0.0,8.2, None,2020-04-11 17:15:00,33.0,16.0,15
11.9, None,0.0,7.2, None,2020-04-11 17:30:00,93.0,17.0,15
11.7, None,0.0,4.4, None,2020-04-11 17:45:00,33.0,20.0,15
11.4, 0.0,0.0,6.0, 0.0,2020-04-11 18:00:00,29.0,19.0,15
10.6, None,0.0,4.8, None,2020-04-11 18:15:00,47.0,33.0,15
8.5, None,0.0,5.4, None,2020-04-11 18:30:00,27.0,34.0,15
6.4, None,0.0,6.8, None,2020-04-11 18:45:00,18.0,48.0,15
4.4, 1.0,0.0,8.5, 0.0,2020-04-11 19:00:00,28.0,58.0,15
3.8, None,0.0,9.8, None,2020-04-11 19:15:00,34.0,54.0,15
3.5, None,0.0,4.4, None,2020-04-11 19:30:00,299.0,59.0,15
2.2, None,0.0,6.1, None,2020-04-11 19:45:00,41.0,64.0,15
1.3, 0.0,0.0,5.3, 0.0,2020-04-11 20:00:00,52.0,72.0,15
1.1, None,0.0,5.5, None,2020-04-11 20:15:00,27.0,67.0,15
1.1, None,0.0,8.0, None,2020-04-11 20:30:00,36.0,63.0,15
0.5, None,0.0,5.6, None,2020-04-11 20:45:00,36.0,69.0,15
0.0, 1.0,0.0,5.2, 0.0,2020-04-11 21:00:00,33.0,72.0,15
-0.3, None,0.0,3.7, None,2020-04-11 21:15:00,43.0,75.0,15
-0.5, None,0.0,3.7, None,2020-04-11 21:30:00,37.0,75.0,15
-0.6, None,0.0,4.3, None,2020-04-11 21:45:00,36.0,79.0,15
-0.9, 0.0,0.0,3.4, 0.001,2020-04-11 22:00:00,36.0,78.0,15
-1.2, None,0.0,3.1, None,2020-04-11 22:15:00,31.0,83.0,15
-1.2, None,0.0,1.7, None,2020-04-11 22:30:00,0.0,84.0,15
-1.3, None,0.0,2.8, None,2020-04-11 22:45:00,63.0,85.0,15
-1.2, 0.0,0.0,3.8, 0.0,2020-04-11 23:00:00,51.0,84.0,15
-1.5, None,0.0,4.1, None,2020-04-11 23:15:00,33.0,86.0,15
-1.5, None,0.0,2.1, None,2020-04-11 23:30:00,23.0,86.0,15
-1.7, None,0.0,3.3, None,2020-04-11 23:45:00,47.0,87.0,15
-1.7, 1.0,0.0,2.2, 0.0,2020-04-12 00:00:00,19.0,84.0,15
-1.4, None,0.0,2.1, None,2020-04-12 00:15:00,22.0,82.0,15
-1.8, None,0.0,1.7, None,2020-04-12 00:30:00,41.0,85.0,15
-1.8, None,0.0,0.9, None,2020-04-12 00:45:00,36.0,80.0,15
-1.7, 0.0,0.0,2.5, 0.0,2020-04-12 01:00:00,46.0,79.0,15
-1.8, None,0.0,1.3, None,2020-04-12 01:15:00,314.0,81.0,15
-2.1, None,0.0,1.8, None,2020-04-12 01:30:00,3.0,86.0,15
-2.2, None,0.0,1.6, None,2020-04-12 01:45:00,36.0,80.0,15
-2.1, 0.0,0.0,1.2, 0.0,2020-04-12 02:00:00,241.0,81.0,15
-2.2, None,0.0,1.6, None,2020-04-12 02:15:00,290.0,88.0,15
-1.7, None,0.0,1.7, None,2020-04-12 02:30:00,202.0,82.0,15
-2.1, None,0.0,3.6, None,2020-04-12 02:45:00,127.0,81.0,15
-1.8, 0.0,0.0,2.9, 0.0,2020-04-12 03:00:00,309.0,77.0,15
-1.4, None,0.0,0.8, None,2020-04-12 03:15:00,334.0,73.0,15
-1.8, None,0.0,1.1, None,2020-04-12 03:30:00,73.0,72.0,15
-2.1, None,0.0,2.1, None,2020-04-12 03:45:00,63.0,76.0,15
-2.2, 0.0,0.0,2.0, 0.0,2020-04-12 04:00:00,200.0,80.0,15
-2.0, None,0.0,2.0, None,2020-04-12 04:15:00,64.0,72.0,15
-1.5, None,0.0,7.2, None,2020-04-12 04:30:00,43.0,68.0,15
-1.8, None,0.0,2.6, None,2020-04-12 04:45:00,80.0,76.0,15
-1.5, 0.0,0.0,4.1, 0.0,2020-04-12 05:00:00,49.0,63.0,15
-1.5, None,0.0,4.6, None,2020-04-12 05:15:00,60.0,64.0,15
-1.6, None,0.0,2.1, None,2020-04-12 05:30:00,260.0,70.0,15
-1.8, None,0.0,2.0, None,2020-04-12 05:45:00,217.0,71.0,15
-1.7, 0.0,0.0,2.0, 0.0,2020-04-12 06:00:00,167.0,71.0,15
-2.1, None,0.0,2.8, None,2020-04-12 06:15:00,231.0,80.0,15
-1.6, None,0.0,3.0, None,2020-04-12 06:30:00,161.0,84.0,15
-0.6, None,0.0,2.6, None,2020-04-12 06:45:00,284.0,68.0,15
1.8, 0.0,0.0,1.5, 0.0,2020-04-12 07:00:00,291.0,55.0,15
3.1, None,0.0,1.7, None,2020-04-12 07:15:00,308.0,52.0,15
3.7, None,0.0,4.6, None,2020-04-12 07:30:00,215.0,58.0,15
5.1, None,0.0,5.3, None,2020-04-12 07:45:00,231.0,29.0,15
7.6, -1.0,0.0,5.1, 0.0,2020-04-12 08:00:00,76.0,21.0,15
7.5, None,0.0,9.9, None,2020-04-12 08:15:00,67.0,23.0,15
7.9, None,0.0,8.8, None,2020-04-12 08:30:00,72.0,21.0,15
8.1, None,0.0,9.5, None,2020-04-12 08:45:00,63.0,21.0,15
8.8, -2.0,0.0,8.8, 0.0,2020-04-12 09:00:00,90.0,18.0,15
8.0, None,0.0,13.9, None,2020-04-12 09:15:00,81.0,19.0,15
9.3, None,0.0,7.9, None,2020-04-12 09:30:00,114.0,19.0,15
8.8, None,0.0,10.2, None,2020-04-12 09:45:00,53.0,20.0,15
9.4, 1.0,0.0,8.9, 0.0,2020-04-12 10:00:00,66.0,21.0,15
9.8, None,0.0,9.4, None,2020-04-12 10:15:00,91.0,20.0,15
10.1, None,0.0,8.5, None,2020-04-12 10:30:00,79.0,20.0,15
10.1, None,0.0,8.2, None,2020-04-12 10:45:00,8.0,22.0,15
10.9, -1.0,0.0,7.5, 0.0,2020-04-12 11:00:00,258.0,19.0,15
10.0, None,0.0,10.3, None,2020-04-12 11:15:00,17.0,18.0,15
10.5, None,0.0,9.4, None,2020-04-12 11:30:00,67.0,18.0,15
10.7, None,0.0,10.5, None,2020-04-12 11:45:00,17.0,22.0,15
10.7, -1.0,0.0,12.9, 0.0,2020-04-12 12:00:00,24.0,18.0,15
11.2, None,0.0,12.7, None,2020-04-12 12:15:00,74.0,19.0,15
11.7, None,0.0,6.9, None,2020-04-12 12:30:00,76.0,17.0,15
11.4, None,0.0,6.0, None,2020-04-12 12:45:00,108.0,19.0,15
11.5, 0.0,0.0,11.7, 0.0,2020-04-12 13:00:00,77.0,18.0,15
12.2, None,0.0,8.7, None,2020-04-12 13:15:00,177.0,13.0,15
11.6, None,0.0,11.5, None,2020-04-12 13:30:00,59.0,15.0,15
12.0, None,0.0,8.0, None,2020-04-12 13:45:00,69.0,14.0,15
11.7, 0.0,0.0,12.6, 0.0,2020-04-12 14:00:00,46.0,13.0,15
11.9, None,0.0,10.1, None,2020-04-12 14:15:00,38.0,14.0,15
11.6, None,0.0,12.0, None,2020-04-12 14:30:00,41.0,16.0,15
11.7, None,0.0,10.7, None,2020-04-12 14:45:00,54.0,14.0,15
11.8, 1.0,0.0,9.8, 0.0,2020-04-12 15:00:00,4.0,15.0,15
11.6, None,0.0,11.8, None,2020-04-12 15:15:00,25.0,15.0,15
11.9, None,0.0,10.0, None,2020-04-12 15:30:00,13.0,15.0,15
11.9, None,0.0,10.8, None,2020-04-12 15:45:00,42.0,17.0,15
12.0, 0.0,0.0,9.2, 0.0,2020-04-12 16:00:00,74.0,18.0,15
12.0, None,0.0,9.3, None,2020-04-12 16:15:00,18.0,18.0,15
12.1, None,0.0,9.2, None,2020-04-12 16:30:00,59.0,18.0,15
11.8, None,0.0,9.7, None,2020-04-12 16:45:00,8.0,19.0,15
11.5, 0.0,0.0,9.6, 0.0,2020-04-12 17:00:00,23.0,19.0,15
11.4, None,0.0,8.6, None,2020-04-12 17:15:00,32.0,20.0,15
11.3, None,0.0,7.9, None,2020-04-12 17:30:00,5.0,21.0,15
11.1, None,0.0,6.1, None,2020-04-12 17:45:00,14.0,21.0,15
11.0, 0.0,0.0,4.4, 0.0,2020-04-12 18:00:00,6.0,23.0,15
10.1, None,0.0,5.6, None,2020-04-12 18:15:00,15.0,27.0,15
8.2, None,0.0,4.1, None,2020-04-12 18:30:00,28.0,40.0,15
6.0, None,0.0,5.7, None,2020-04-12 18:45:00,21.0,45.0,15
4.1, 0.0,0.0,6.6, 0.0,2020-04-12 19:00:00,13.0,55.0,15
3.0, None,0.0,4.1, None,2020-04-12 19:15:00,25.0,60.0,15
2.4, None,0.0,7.3, None,2020-04-12 19:30:00,42.0,61.0,15
1.7, None,0.0,6.3, None,2020-04-12 19:45:00,39.0,62.0,15
1.1, 1.0,0.0,4.6, 0.0,2020-04-12 20:00:00,56.0,65.0,15
0.7, None,0.0,6.6, None,2020-04-12 20:15:00,33.0,67.0,15
-0.1, None,0.0,4.7, None,2020-04-12 20:30:00,44.0,69.0,15
-0.1, None,0.0,3.7, None,2020-04-12 20:45:00,42.0,72.0,15
-0.4, 0.0,0.0,4.9, 0.0,2020-04-12 21:00:00,42.0,73.0,15
-0.3, None,0.0,4.7, None,2020-04-12 21:15:00,38.0,71.0,15
-0.7, None,0.0,3.4, None,2020-04-12 21:30:00,39.0,69.0,15
-1.2, None,0.0,3.3, None,2020-04-12 21:45:00,48.0,75.0,15
-1.3, 0.0,0.0,3.3, 0.0,2020-04-12 22:00:00,37.0,74.0,15
-1.5, None,0.0,3.6, None,2020-04-12 22:15:00,29.0,71.0,15
-1.5, None,0.0,1.8, None,2020-04-12 22:30:00,39.0,71.0,15
-1.6, None,0.0,3.2, None,2020-04-12 22:45:00,42.0,70.0,15
-1.6, 1.0,0.0,3.3, 0.0,2020-04-12 23:00:00,31.0,72.0,15
-1.7, None,0.0,3.3, None,2020-04-12 23:15:00,38.0,71.0,15
-1.7, None,0.0,2.8, None,2020-04-12 23:30:00,31.0,72.0,15
-1.8, None,0.0,2.0, None,2020-04-12 23:45:00,330.0,70.0,15
-1.7, 0.0,0.0,2.7, 0.0,2020-04-13 00:00:00,41.0,69.0,15
-1.8, None,0.0,1.0, None,2020-04-13 00:15:00,352.0,68.0,15
-1.8, None,0.0,3.4, None,2020-04-13 00:30:00,33.0,70.0,15
-1.7, None,0.0,1.7, None,2020-04-13 00:45:00,15.0,65.0,15
-1.7, 1.0,0.0,1.9, 0.0,2020-04-13 01:00:00,41.0,66.0,15
-1.9, None,0.0,1.7, None,2020-04-13 01:15:00,29.0,69.0,15
-1.9, None,0.0,1.6, None,2020-04-13 01:30:00,352.0,67.0,15
-1.6, None,0.0,2.4, None,2020-04-13 01:45:00,337.0,68.0,15
-1.7, 0.0,0.0,1.7, 0.0,2020-04-13 02:00:00,40.0,66.0,15
-1.8, None,0.0,1.4, None,2020-04-13 02:15:00,336.0,66.0,15
-1.6, None,0.0,1.3, None,2020-04-13 02:30:00,4.0,66.0,15
-1.7, None,0.0,1.0, None,2020-04-13 02:45:00,254.0,67.0,15
-1.9, 0.0,0.0,1.6, 0.0,2020-04-13 03:00:00,28.0,68.0,15
-1.8, None,0.0,1.2, None,2020-04-13 03:15:00,318.0,70.0,15
-1.8, None,0.0,1.3, None,2020-04-13 03:30:00,24.0,70.0,15
-1.9, None,0.0,0.7, None,2020-04-13 03:45:00,132.0,70.0,15
-2.0, 0.0,0.0,1.0, 0.001,2020-04-13 04:00:00,300.0,70.0,15
-1.9, None,0.0,1.1, None,2020-04-13 04:15:00,281.0,70.0,15
-1.9, None,0.0,1.0, None,2020-04-13 04:30:00,166.0,72.0,15
-2.0, None,0.0,3.1, None,2020-04-13 04:45:00,212.0,77.0,15
-2.4, 0.0,0.0,4.9, 0.0,2020-04-13 05:00:00,65.0,78.0,15
-2.4, None,0.0,2.0, None,2020-04-13 05:15:00,22.0,78.0,15
-2.1, None,0.0,0.9, None,2020-04-13 05:30:00,62.0,71.0,15
-2.3, None,0.0,4.8, None,2020-04-13 05:45:00,239.0,90.0,15
-2.1, 0.0,0.0,3.8, 0.0,2020-04-13 06:00:00,202.0,83.0,15
-0.6, None,0.0,6.9, None,2020-04-13 06:15:00,339.0,66.0,15
-1.1, None,0.0,1.8, None,2020-04-13 06:30:00,343.0,73.0,15
0.1, None,0.0,2.8, None,2020-04-13 06:45:00,94.0,69.0,15
1.8, 0.0,0.0,2.9, 0.0,2020-04-13 07:00:00,16.0,59.0,15
3.5, None,0.0,2.5, None,2020-04-13 07:15:00,211.0,59.0,15
4.4, None,0.0,2.8, None,2020-04-13 07:30:00,274.0,55.0,15
6.0, None,0.0,1.9, None,2020-04-13 07:45:00,51.0,50.0,15
7.8, -1.0,0.0,2.6, 0.0,2020-04-13 08:00:00,129.0,43.0,15
8.4, None,0.0,5.2, None,2020-04-13 08:15:00,233.0,40.0,15
8.7, None,0.0,7.1, None,2020-04-13 08:30:00,251.0,38.0,15
9.3, None,0.0,6.9, None,2020-04-13 08:45:00,232.0,35.0,15
10.1, -1.0,0.0,5.7, 0.001,2020-04-13 09:00:00,280.0,33.0,15
10.7, None,0.0,8.5, None,2020-04-13 09:15:00,253.0,30.0,15
10.7, None,0.0,9.4, None,2020-04-13 09:30:00,264.0,30.0,15
11.2, None,0.0,8.8, None,2020-04-13 09:45:00,270.0,27.0,15
12.1, -1.0,0.0,6.5, 0.0,2020-04-13 10:00:00,295.0,23.0,15
12.5, None,0.0,6.1, None,2020-04-13 10:15:00,244.0,23.0,15
13.2, None,0.0,5.4, None,2020-04-13 10:30:00,322.0,19.0,15
13.1, None,0.0,6.1, None,2020-04-13 10:45:00,319.0,20.0,15
14.1, 0.0,0.0,4.7, 0.0,2020-04-13 11:00:00,76.0,21.0,15
14.4, None,0.0,6.1, None,2020-04-13 11:15:00,341.0,21.0,15
14.5, None,0.0,4.2, None,2020-04-13 11:30:00,252.0,20.0,15
14.5, None,0.0,6.5, None,2020-04-13 11:45:00,230.0,19.0,15
14.9, -1.0,0.0,11.3, 0.002,2020-04-13 12:00:00,247.0,20.0,15
14.7, None,0.0,9.8, None,2020-04-13 12:15:00,295.0,19.0,15
15.2, None,0.0,10.4, None,2020-04-13 12:30:00,153.0,24.0,15
15.3, None,0.0,11.4, None,2020-04-13 12:45:00,138.0,23.0,15
15.4, 0.0,0.0,8.1, 0.0,2020-04-13 13:00:00,139.0,22.0,15
15.4, None,0.0,8.5, None,2020-04-13 13:15:00,117.0,23.0,15
15.7, None,0.0,10.9, None,2020-04-13 13:30:00,196.0,21.0,15
15.9, None,0.0,11.5, None,2020-04-13 13:45:00,185.0,18.0,15
15.5, -1.0,0.0,15.3, 0.0,2020-04-13 14:00:00,225.0,19.0,15
15.7, None,0.0,13.9, None,2020-04-13 14:15:00,225.0,20.0,15
15.2, None,0.0,14.5, None,2020-04-13 14:30:00,267.0,20.0,15
15.1, None,0.0,13.2, None,2020-04-13 14:45:00,275.0,20.0,15
14.5, 1.0,0.0,14.5, 0.0,2020-04-13 15:00:00,271.0,22.0,15
15.0, None,0.0,11.2, None,2020-04-13 15:15:00,257.0,20.0,15
14.3, None,0.0,13.1, None,2020-04-13 15:30:00,269.0,20.0,15
13.8, None,0.0,11.5, None,2020-04-13 15:45:00,263.0,21.0,15
14.2, 0.0,0.0,12.3, 0.0,2020-04-13 16:00:00,259.0,20.0,15
12.9, None,0.0,12.2, None,2020-04-13 16:15:00,275.0,22.0,15
12.4, None,0.0,8.9, None,2020-04-13 16:30:00,261.0,24.0,15
11.9, None,0.0,10.4, None,2020-04-13 16:45:00,276.0,26.0,15
11.5, 1.0,0.0,9.5, 0.0,2020-04-13 17:00:00,290.0,28.0,15
11.4, None,0.0,7.7, None,2020-04-13 17:15:00,279.0,28.0,15
11.8, None,0.0,8.9, None,2020-04-13 17:30:00,263.0,29.0,15
11.5, None,0.0,9.6, None,2020-04-13 17:45:00,285.0,30.0,15
11.3, 0.0,0.0,8.6, 0.0,2020-04-13 18:00:00,289.0,32.0,15
10.6, None,0.0,8.3, None,2020-04-13 18:15:00,307.0,33.0,15
10.2, None,0.0,5.6, None,2020-04-13 18:30:00,281.0,35.0,15
9.7, None,0.0,12.3, None,2020-04-13 18:45:00,246.0,37.0,15
9.4, 0.0,0.0,13.3, 0.0,2020-04-13 19:00:00,246.0,37.0,15
9.2, None,0.0,14.1, None,2020-04-13 19:15:00,281.0,38.0,15
8.8, None,0.0,9.5, None,2020-04-13 19:30:00,288.0,40.0,15
8.6, None,0.0,8.9, None,2020-04-13 19:45:00,281.0,42.0,15
8.6, 1.0,0.0,7.8, 0.0,2020-04-13 20:00:00,283.0,41.0,15
8.4, None,0.0,5.6, None,2020-04-13 20:15:00,302.0,40.0,15
8.3, None,0.0,11.1, None,2020-04-13 20:30:00,252.0,38.0,15
8.5, None,0.0,11.7, None,2020-04-13 20:45:00,276.0,36.0,15
8.7, 0.0,0.0,8.7, 0.0,2020-04-13 21:00:00,274.0,36.0,15
8.4, None,0.0,7.9, None,2020-04-13 21:15:00,263.0,36.0,15
8.5, None,0.0,10.7, None,2020-04-13 21:30:00,266.0,32.0,15
8.0, None,0.0,9.2, None,2020-04-13 21:45:00,262.0,36.0,15
7.5, 0.0,0.0,4.8, 0.0,2020-04-13 22:00:00,296.0,37.0,15
7.3, None,0.0,8.2, None,2020-04-13 22:15:00,321.0,38.0,15
7.4, None,0.0,11.4, None,2020-04-13 22:30:00,307.0,34.0,15
6.1, None,0.0,2.4, None,2020-04-13 22:45:00,7.0,51.0,15
5.1, 0.0,0.0,5.2, 0.0,2020-04-13 23:00:00,341.0,54.0,15
4.2, None,0.0,6.2, None,2020-04-13 23:15:00,30.0,63.0,15
3.4, None,0.0,4.8, None,2020-04-13 23:30:00,22.0,60.0,15
2.7, None,0.0,7.7, None,2020-04-13 23:45:00,13.0,65.0,15
2.6, 0.0,0.0,2.8, 0.003,2020-04-14 00:00:00,359.0,62.0,15
2.4, None,0.0,3.5, None,2020-04-14 00:15:00,28.0,66.0,15
2.2, None,0.0,3.4, None,2020-04-14 00:30:00,342.0,65.0,15
2.1, None,0.0,3.3, None,2020-04-14 00:45:00,30.0,63.0,15
2.0, 1.0,0.0,3.7, 0.0,2020-04-14 01:00:00,36.0,68.0,15
1.4, None,0.0,2.5, None,2020-04-14 01:15:00,21.0,71.0,15
1.4, None,0.0,1.8, None,2020-04-14 01:30:00,318.0,72.0,15
1.4, None,0.0,1.8, None,2020-04-14 01:45:00,351.0,72.0,15
1.4, 0.0,0.0,1.5, 0.0,2020-04-14 02:00:00,30.0,74.0,15
1.4, None,0.0,2.4, None,2020-04-14 02:15:00,36.0,74.0,15
1.4, None,0.0,2.1, None,2020-04-14 02:30:00,27.0,75.0,15
1.5, None,0.0,1.6, None,2020-04-14 02:45:00,275.0,75.0,15
1.6, 0.0,0.0,1.9, 0.0,2020-04-14 03:00:00,4.0,76.0,15
1.7, None,0.0,2.1, None,2020-04-14 03:15:00,2.0,74.0,15
2.0, None,0.0,2.1, None,2020-04-14 03:30:00,23.0,76.0,15
2.1, None,0.0,2.2, None,2020-04-14 03:45:00,34.0,73.0,15
2.3, 0.0,0.0,2.4, 0.0,2020-04-14 04:00:00,276.0,72.0,15
2.5, None,0.0,3.5, None,2020-04-14 04:15:00,12.0,70.0,15
2.0, None,0.0,2.7, None,2020-04-14 04:30:00,36.0,77.0,15
1.8, None,0.0,1.7, None,2020-04-14 04:45:00,358.0,77.0,15
1.9, 0.0,0.0,1.7, 0.0,2020-04-14 05:00:00,340.0,77.0,15
1.8, None,0.0,1.4, None,2020-04-14 05:15:00,25.0,80.0,15
1.7, None,0.0,2.7, None,2020-04-14 05:30:00,16.0,77.0,15
1.6, None,0.0,2.6, None,2020-04-14 05:45:00,359.0,76.0,15
1.7, 0.0,0.0,1.7, 0.0,2020-04-14 06:00:00,43.0,76.0,15
1.8, None,0.0,0.9, None,2020-04-14 06:15:00,356.0,77.0,15
2.0, None,0.0,1.0, None,2020-04-14 06:30:00,356.0,76.0,15
3.8, None,0.0,0.8, None,2020-04-14 06:45:00,337.0,67.0,15
5.5, 0.0,0.0,1.5, 0.0,2020-04-14 07:00:00,71.0,67.0,15
6.9, None,0.0,1.2, None,2020-04-14 07:15:00,269.0,63.0,15
8.5, None,0.0,3.3, None,2020-04-14 07:30:00,34.0,52.0,15
10.2, None,0.0,2.8, None,2020-04-14 07:45:00,83.0,42.0,15
11.4, -1.0,0.0,4.7, 0.0,2020-04-14 08:00:00,127.0,37.0,15
11.3, None,0.0,6.8, None,2020-04-14 08:15:00,118.0,34.0,15
11.8, None,0.0,8.1, None,2020-04-14 08:30:00,152.0,33.0,15
12.2, None,0.0,8.3, None,2020-04-14 08:45:00,145.0,31.0,15
12.7, -1.0,0.0,7.3, 0.0,2020-04-14 09:00:00,140.0,32.0,15
13.2, None,0.0,8.0, None,2020-04-14 09:15:00,128.0,31.0,15
13.7, None,0.0,8.1, None,2020-04-14 09:30:00,142.0,31.0,15
14.1, None,0.0,7.6, None,2020-04-14 09:45:00,149.0,28.0,15
14.5, -1.0,0.0,6.4, 0.0,2020-04-14 10:00:00,113.0,28.0,15
15.1, None,0.0,6.3, None,2020-04-14 10:15:00,122.0,27.0,15
15.9, None,0.0,7.3, None,2020-04-14 10:30:00,160.0,27.0,15
16.0, None,0.0,7.2, None,2020-04-14 10:45:00,154.0,27.0,15
16.1, 1.0,0.0,7.8, 0.0,2020-04-14 11:00:00,144.0,27.0,15
16.2, None,0.0,8.6, None,2020-04-14 11:15:00,155.0,29.0,15
16.3, None,0.0,11.0, None,2020-04-14 11:30:00,165.0,31.0,15
16.3, None,0.0,10.4, None,2020-04-14 11:45:00,175.0,34.0,15
16.2, -1.0,0.0,12.9, 0.0,2020-04-14 12:00:00,162.0,36.0,15
15.9, None,0.0,12.6, None,2020-04-14 12:15:00,146.0,38.0,15
16.1, None,0.0,12.5, None,2020-04-14 12:30:00,155.0,37.0,15
17.0, None,0.0,10.2, None,2020-04-14 12:45:00,146.0,35.0,15
16.6, -1.0,0.0,11.4, 0.0,2020-04-14 13:00:00,151.0,36.0,15
17.0, None,0.0,8.8, None,2020-04-14 13:15:00,139.0,35.0,15
17.6, None,0.0,10.0, None,2020-04-14 13:30:00,164.0,35.0,15
17.9, None,0.0,10.7, None,2020-04-14 13:45:00,239.0,37.0,15
18.2, 0.0,0.0,8.2, 0.003,2020-04-14 14:00:00,236.0,35.0,15
18.1, None,0.0,10.0, None,2020-04-14 14:15:00,264.0,36.0,15
17.2, None,0.0,12.8, None,2020-04-14 14:30:00,224.0,39.0,15
16.6, None,0.0,13.3, None,2020-04-14 14:45:00,283.0,41.0,15
16.2, 1.0,0.0,12.5, 0.012,2020-04-14 15:00:00,286.0,42.0,15
17.1, None,0.0,10.5, None,2020-04-14 15:15:00,228.0,39.0,15
17.1, None,0.0,10.9, None,2020-04-14 15:30:00,273.0,37.0,15
16.2, None,0.0,14.9, None,2020-04-14 15:45:00,281.0,40.0,15
16.4, 0.0,0.0,11.2, 0.003,2020-04-14 16:00:00,282.0,40.0,15
16.2, None,0.0,9.9, None,2020-04-14 16:15:00,279.0,42.0,15
15.8, None,0.0,10.5, None,2020-04-14 16:30:00,302.0,45.0,15
15.9, None,0.0,8.2, None,2020-04-14 16:45:00,242.0,46.0,15
14.4, 0.0,0.0,7.5, 0.0,2020-04-14 17:00:00,242.0,53.0,15
13.5, None,0.0,6.0, None,2020-04-14 17:15:00,239.0,56.0,15
12.3, None,0.0,8.8, None,2020-04-14 17:30:00,271.0,59.0,15
11.6, None,0.0,9.2, None,2020-04-14 17:45:00,275.0,56.0,15
11.3, 1.0,0.0,7.0, 0.0,2020-04-14 18:00:00,242.0,61.0,15
10.8, None,0.0,8.4, None,2020-04-14 18:15:00,242.0,61.0,15
10.2, None,0.0,8.7, None,2020-04-14 18:30:00,233.0,66.0,15
10.0, None,0.0,12.0, None,2020-04-14 18:45:00,234.0,62.0,15
9.6, 0.0,0.0,10.5, 0.001,2020-04-14 19:00:00,230.0,60.0,15
9.1, None,0.0,4.6, None,2020-04-14 19:15:00,314.0,64.0,15
8.5, None,0.0,6.0, None,2020-04-14 19:30:00,317.0,66.0,15
7.9, None,0.0,5.8, None,2020-04-14 19:45:00,308.0,70.0,15
7.6, 0.0,0.0,7.6, 0.001,2020-04-14 20:00:00,314.0,70.0,15
7.3, None,0.0,5.6, None,2020-04-14 20:15:00,305.0,74.0,15
7.0, None,0.0,3.0, None,2020-04-14 20:30:00,297.0,76.0,15
6.9, None,0.0,5.4, None,2020-04-14 20:45:00,300.0,78.0,15
6.8, 1.0,0.0,7.1, 0.0,2020-04-14 21:00:00,263.0,78.0,15
6.3, None,0.0,2.2, None,2020-04-14 21:15:00,325.0,84.0,15
6.0, None,0.0,2.0, None,2020-04-14 21:30:00,330.0,85.0,15
5.9, None,0.0,4.2, None,2020-04-14 21:45:00,330.0,86.0,15
5.8, 0.0,0.0,3.5, 0.0,2020-04-14 22:00:00,344.0,88.0,15
5.4, None,0.0,1.6, None,2020-04-14 22:15:00,352.0,89.0,15
4.9, None,0.0,3.0, None,2020-04-14 22:30:00,45.0,91.0,15
4.5, None,0.0,2.6, None,2020-04-14 22:45:00,33.0,93.0,15
4.4, 0.0,0.0,2.2, 0.0,2020-04-14 23:00:00,14.0,94.0,15
4.2, None,0.0,2.6, None,2020-04-14 23:15:00,42.0,95.0,15
3.9, None,0.0,2.9, None,2020-04-14 23:30:00,41.0,98.0,15
3.9, None,0.0,3.0, None,2020-04-14 23:45:00,36.0,99.0,15
